date,epiweek,region,fips,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,apple_mobility,cdc_hospitalized,dex,dex_a,dex_income_1,dex_income_1_a,dex_income_2,dex_income_2_a,dex_income_3,dex_income_3_a,dex_income_4,dex_income_4_a,dex_education_1,dex_education_1_a,dex_education_2,dex_education_2_a,dex_education_3,dex_education_3_a,dex_education_4,dex_education_4_a,dex_race_asian,dex_race_asian_a,dex_race_black,dex_race_black_a,dex_race_hispanic,dex_race_hispanic_a,dex_race_white,dex_race_white_a,Stage_One_Doses,Stage_Two_Doses,smoothed_covid_vaccinated,smoothed_tested_positive_14d,smoothed_wearing_mask,smoothed_travel_outside_state_5d,smoothed_spent_time_1d,kinsa_cases,covidnet,positiveIncrease,negativeIncrease,totalTestResultsIncrease,onVentilatorCurrently,inIcuCurrently,deathIncrease,recovered,hospitalizedIncrease,Observed Number,Excess Higher Estimate,death_jhu_cumulative,death_jhu_incidence,fb_survey_cli,google_survey_cli,fb_survey_wili,Number of Facilities Reporting,CLI Percent of Total Visits
3/7/20,202010,FL,12,4320,3018,3547,2063,685,-144,835.61,,2289.7009,2184.5171,1936.6141,1815.3228,2099.1001,1999.5195,2404.6211,2317.9509,3347.6809,3267.7146,1819.3432,1695.0924,2104.5615,2000.8405,2521.886,2431.7705,3070.8007,3004.1164,2926.0615,2838.4358,2331.0324,2195.3825,2804.5785,2665.6363,2212.1872,2128.3029,0,0,0,0,0,0,0,3.730831281,,8,100,101,0,0,0,0,0,4519.333333,97.33333333,0,0,0,0,0,908,2.4
3/14/20,202011,FL,12,3638,5440,5460,1718,-56,129,796.09,,1657.2947,1475.186,1368.9083,1202.2689,1515.4226,1340.9741,1750.8516,1575.6698,2484.5422,2324.0804,1287.213,1118.3985,1509.0067,1336.2397,1846.1974,1663.8409,2261.9574,2118.4843,2142.8477,1976.4996,1666.9508,1479.7478,2014.7155,1802.8307,1620.69,1458.5177,0,0,0,0,0,0,0,4.68035138,,43,378,588,0,0,3,0,0,4434.333333,30.33333333,2,2,0,0,0,908,3.5
3/21/20,202012,FL,12,-5505,5823,1409,-4000,-8541,2527,546.85,,1293.4088,1140.3581,1189.696,1049.5905,1276.0445,1135.4846,1351.8982,1209.3652,1610.3016,1471.9788,1157.8005,1012.3348,1284.5889,1137.886,1411.7284,1265.9184,1471.5852,1357.4848,1518.4396,1376.4005,1354.706,1201.4616,1483.5168,1324.523,1271.5856,1139.9808,0,0,0,0,0,0,0,6.358323955,,477,6101,5488,0,0,9,0,158,4356.333333,4.666666667,13,11,0,0,0,907,5.5
3/28/20,202013,FL,12,-15564,-3647,-8665,-10801,-14470,4456,366.18,,797.7739,662.9327,772.3236,652.819,819.2605,696.7483,826.6139,700.7685,897.5051,744.1291,778.5713,654.7438,829.8456,702.1606,857.8916,728.6143,804.2605,676.1034,899.4887,762.7114,868.1603,737.9255,891.8171,763.8871,782.6989,657.9267,0,0,0,0,0,0,0,3.549207644,,2651,28787,28415,0,0,42,0,368,4430.333333,90.33333333,54,41,0,0,0,908,5.6
4/4/20,202014,FL,12,-16715,-4951,-12675,-12691,-16654,5002,329.18,,717.7527,582.0345,704.4156,585.0515,738.2144,618.8365,738.0014,616.6396,780.6013,636.2307,711.2818,589.2014,753.0517,626.6352,761.65,637.0385,701.6301,580.4953,795.245,663.3633,784.3496,655.1572,789.9966,665.7885,702.8092,581.8426,0,0,0,0,0,0,0,1.726174846,,6918,55590,60517,0,0,137,0,936,4424,153,195,141,0,0,0,913,5
4/11/20,202015,FL,12,-16335,-6898,-14283,-14191,-18709,5415,323.06,,640.7097,506.9255,619.9877,504.2621,652.267,538.5345,658.4724,541.802,707.7538,567.2576,626.2454,509.0955,663.0726,542.6714,682.0897,561.4894,633.3497,514.8291,710.1314,582.5202,694.8561,569.3233,710.0735,589.115,623.2714,507.1958,0,0,0,0,0,0,0,1.187094181,,7243,63483,71680,0,0,247,0,1199,4442.666667,220.6666667,438,243,3.712943,7.483647179,4.2608994,912,4.1
4/18/20,202016,FL,12,-15056,-7926,-15807,-13985,-18072,5297,350.05,,533.3274,360.8042,513.5985,353.2411,537.1366,376.4516,554.1991,393.3204,616.3767,438.8584,516.7908,354.7722,551.915,383.8096,575.7788,407.8753,544.7404,390.7474,610.0009,436.2874,586.4054,413.2902,627.9361,453.7566,511.0597,354.696,0,0,0,0,0,0,0,0.688113288,,6566,66819,72941,0,0,316,0,1181,4312.666667,177.3333333,748,310,4.1137981,47.12175943,5.0498099,909,3.3
4/25/20,202017,FL,12,-13479,-5915,-12959,-12973,-16988,5043,390.18,,752.0301,575.3242,723.5955,570.9777,764.9061,612.1848,771.921,615.3536,843.9676,655.8541,730.7836,576.3357,777.5977,617.3433,799.8323,638.0565,754.6226,594.1581,834.4843,664.2124,798.6031,634.6957,847.7056,684.2587,731.5787,576.2982,0,0,0,0,0,0,0,0.44979135,,5704,81002,84271,0,0,321,0,1203,4446.666667,354.6666667,1055,307,3.7002729,45.00541652,3.6550471,909,2.8
5/2/20,202018,FL,12,-11450,-3993,-8534,-11021,-15922,4292,437.02,,856.9522,642.6886,832.6002,645.0253,877.8073,689.1489,877.2752,684.9927,926.4192,706.4973,846.0647,654.4705,892.5486,695.2031,899.7309,703.6948,839.7874,648.7505,934.3233,730.7238,896.8008,702.1413,939.3459,746.1006,841.464,648.8348,0,0,0,0,0,0,0,0.425841261,,4599,78289,88834,0,0,313,0,900,4249,215,1364,309,3.3011677,40.12114381,3.5537439,912,2.5
5/9/20,202019,FL,12,-8932,-1987,-3945,-9392,-14213,3899,517,,1136.9548,869.0589,1073.5438,843.9643,1144.1102,914.5899,1177.494,940.339,1297.1656,1016.7793,1085.4545,851.2671,1159.0477,920.7767,1207.4093,965.0897,1177.4199,932.2738,1266.1693,1015.3863,1180.6499,941.0039,1259.518,1022.9522,1116.2545,877.5684,0,0,0,0,0,0,0,0.309219194,,4289,107181,111493,0,0,397,0,1380,4310.333333,334.3333333,1715,351,2.3300373,39.61941651,2.6253447,908,2.2
5/16/20,202020,FL,12,-8242,-2588,-4956,-8893,-13100,3627,404.03,,1174.437,906.4459,1108.8216,875.5012,1185.4393,954.937,1223.1997,985.2612,1338.3435,1060.6886,1117.3722,881.0745,1199.8966,959.7711,1250.232,1007.6136,1223.2194,978.5234,1316.758,1064.9269,1205.7919,964.1563,1263.5191,1031.7787,1172.3958,930.4617,0,0,0,0,0,0,0,0.292514352,,4527,97506,105016,0,0,255,0,1068,4193.333333,248.3333333,1964,249,2.5385818,24.70100911,3.0908883,910,2.1
5/23/20,202021,FL,12,-7066,-2044,-2716,-7726,-12221,3381,639.59,,1434.9091,1124.6297,1325.4054,1054.432,1422.9363,1157.2671,1505.5757,1229.4587,1717.9504,1389.3523,1325.6196,1056.4433,1433.1507,1156.5214,1547.0189,1261.0631,1567.4853,1277.8497,1644.966,1348.5558,1481.6514,1196.4206,1581.0066,1296.2111,1422.5468,1146.4635,0,0,0,0,0,0,0,0.460182691,,5525,221074,237561,0,0,272,0,1174,4281.333333,356.3333333,2233,269,2.3199706,0,2.6011417,912,2
5/30/20,202022,FL,12,-6906,-2661,-3093,-7330,-13606,3491,663.13,,1420.4022,1130.486,1303.8297,1047.4856,1406.306,1158.5151,1500.7131,1241.4495,1706.6531,1407.0406,1301.32,1049.5678,1416.4917,1158.0368,1531.9323,1263.8376,1572.2054,1303.1744,1625.7198,1352.3881,1450.1109,1183.0105,1552.3065,1280.6711,1418.847,1162.3231,0,0,0,0,0,0,0,0.46658142,,5090,133234,155771,0,0,218,0,808,4134.333333,242.3333333,2447,214,2.3885963,0,2.8600128,917,2
6/6/20,202023,FL,12,-5849,-1972,-5301,-6719,-10869,3055,681.71,,1612.2154,1265.8606,1451.6323,1150.7805,1563.876,1269.754,1695.4975,1383.4213,2042.3104,1657.9779,1435.0757,1141.9468,1571.4535,1269.3502,1750.919,1425.5473,1861.354,1513.8342,1874.343,1538.8981,1656.3237,1334.9659,1841.2214,1507.9116,1580.6896,1272.7665,0,0,0,0,0,0,0,0.690509065,,6909,171883,185401,0,0,243,0,788,4190,308,2688,241,2.7197076,0,3.3125991,917,2
6/13/20,202024,FL,12,-5627,-2335,-3047,-6395,-10661,2750,742.93,,1729.1464,1369.0044,1538.0474,1226.0509,1666.5207,1362.7208,1827.2003,1502.2847,2244.9185,1838.3809,1507.1263,1208.1145,1670.1076,1358.4568,1891.522,1550.7139,2052.376,1681.2915,2035.5077,1683.0035,1769.7866,1435.539,2002.8337,1643.8224,1694.0553,1376.2861,0,0,0,0,0,0,0,0.787036643,,10600,185434,219464,0,0,243,0,992,4191.666667,316.6666667,2925,237,2.5397008,0,3.4949432,915,2.3
6/20/20,202025,FL,12,-4336,-801,1904,-5263,-10546,2394,783.25,,1841.4577,1446.0756,1643.3063,1292.4535,1781.5481,1441.2835,1942.52,1585.0352,2376.1864,1946.6865,1617.918,1281.4011,1787.8555,1439.3375,2008.6399,1633.3784,2169.9445,1771.8,2158.2691,1772.9146,1878.9867,1506.3173,2126.0857,1725.3371,1809.7212,1459.997,0,0,0,0,0,0,0,0.487439371,,19020,170614,225524,0,0,221,0,1072,4334.333333,450.3333333,3144,219,3.4404989,0,4.5629431,918,3.1
6/27/20,202026,FL,12,-5363,-1449,623,-5399,-11469,2577,785.23,,1713.2807,1333.9742,1534.2686,1197.348,1654.5399,1330.052,1799.047,1458.0234,2206.6526,1798.2674,1512.9154,1191.849,1661.6736,1330.7292,1863.3147,1504.6627,2011.9125,1627.4303,1989.8109,1626.5871,1752.5351,1395.4559,1940.2395,1553.0081,1694.1327,1360.8135,0,0,0,0,0,0,0,0.516287871,,39976,229505,326644,0,0,252,0,1205,4395.333333,540.3333333,3390,246,4.9175201,0,6.0999609,920,4.4
7/4/20,202027,FL,12,-5434,-1033,-573,-6219,-14007,2911,753.86,,1526.7206,1153.704,1362.9911,1034.3337,1484.4002,1159.316,1608.3548,1263.9993,1968.9475,1564.6775,1357.7388,1042.6235,1488.1742,1157.6695,1658.6632,1298.5016,1796.084,1413.7517,1782.7855,1420.5576,1561.7271,1213.8446,1730.5158,1341.4969,1515.1565,1182.9315,0,0,0,0,0,0,0,0.77750066,,56385,259465,384728,0,0,314,0,1608,4569.666667,716.6666667,3702,312,7.0187995,0,8.405475,920,5.9
7/11/20,202028,FL,12,-6563,-3143,-3108,-6862,-13009,2962,751.03,,1508.5613,1162.5654,1350.3593,1039.4102,1462.7598,1163.819,1593.1134,1274.6016,1950.0683,1560.9218,1332.6854,1037.9482,1468.9648,1163.7495,1644.5154,1310.5785,1784.4014,1416.1925,1767.1425,1428.1423,1547.3772,1215.75,1704.7358,1344.3396,1499.2711,1188.6519,0,0,0,0,0,0,0,0.753170879,,63753,264343,424335,0,0,498,0,2301,4822.666667,981.6666667,4197,495,6.6649421,0,7.8874556,918,6.6
7/18/20,202029,FL,12,-6529,-2947,-1971,-7564,-12746,2885,752.54,,1520.9867,1158.208,1359.7391,1033.6918,1469.3922,1157.172,1616.3824,1279.4197,1972.6186,1555.4488,1341.7719,1031.9675,1478.3565,1159.228,1659.9272,1310.1889,1809.6756,1413.1584,1792.5297,1426.2051,1557.9304,1207.8098,1722.272,1342.1994,1512.453,1185.5843,0,0,0,0,0,0,0,0.625530414,,81637,373631,636159,0,0,701,0,2628,5114.333333,1281.333333,4895,698,6.9949161,0,7.8930645,917,6.6
7/25/20,202030,FL,12,-6957,-3683,-3043,-7605,-12948,2890,757.17,5293,1521.7399,1155.5018,1346.9774,1023.7579,1469.7328,1151.216,1618.4707,1269.8086,2005.8352,1565.4638,1327.3407,1019.1578,1474.0445,1150.9612,1668.8589,1307.3218,1834.9587,1418.8323,1805.1256,1425.5452,1557.277,1203.7713,1733.0535,1344.8715,1513.3522,1178.0893,0,0,0,0,0,0,0,0.643375831,,76194,327447,598765,0,0,892,0,3117,5232.666667,1423.666667,5777,882,5.9816269,0,7.2480343,919,5.9
8/1/20,202031,FL,12,-6837,-3195,-3267,-7147,-13240,2748,758.55,5141,1542.0611,1172.4456,1364.2075,1036.4429,1482.7639,1161.3968,1648.1132,1289.0665,2056.8237,1595.1964,1341.3993,1029.5129,1487.0664,1159.4861,1698.9303,1327.4883,1880.7702,1448.1482,1847.5316,1457.4401,1577.6577,1218.7834,1778.3604,1381.7197,1531.2556,1187.6227,0,0,0,0,0,0,0,0.47400469,,64745,277549,554520,0,0,1250,0,3258,5286.666667,1479.666667,7022,1245,5.8767841,0,6.5619628,921,5.3
8/8/20,202032,FL,12,-6853,-4122,-3411,-7422,-13314,2716,761.69,4500,1500.1308,1123.4496,1325.4126,989.0574,1437.0847,1109.1364,1595.2761,1232.1171,2013.8474,1536.1628,1299.3748,979.2275,1437.3949,1103.1737,1649.5021,1272.506,1843.9785,1397.4164,1808.3305,1408.2369,1542.0456,1169.5037,1747.0152,1340.4044,1478.9273,1129.0092,0,0,0,0,0,0,0,0.477941109,,46108,219880,469472,0,0,1094,0,3295,5119.666667,1312.666667,8109,1087,6.0045911,0,7.2507758,924,4.7
8/15/20,202033,FL,12,-6774,-4156,-3634,-7245,-12982,2503,786.65,4015,1559.3861,1153.2154,1363.1764,1000.4705,1486.6911,1130.1844,1668.2051,1270.5647,2132.7803,1597.1833,1326.4466,983.3604,1481.7529,1120.648,1728.4476,1314.5553,1958.4387,1456.0308,1899.1743,1458.595,1601.4688,1193.1191,1848.8154,1401.5517,1531.7097,1149.6472,0,0,0,0,0,0,0,,,44661,213793,461900,0,0,1242,0,3435,5114.333333,1307.333333,9345,1236,4.8448396,0,5.7146735,925,3.9
8/22/20,202034,FL,12,-5842,-3716,-3334,-5056,-8806,2418,782.69,3506,1516.3663,1119.9076,1324.6014,969.1388,1445.262,1093.0518,1624.7807,1231.821,2094.3731,1557.1471,1279.2059,943.9421,1442.4183,1085.8319,1686.5853,1277.2417,1923.9682,1422.0322,1864.7463,1422.4223,1555.1082,1153.3261,1806.429,1365.9715,1492.1664,1113.8869,0,0,0,0,0,0,0,,,27655,171162,406076,0,0,931,0,2690,4885.333333,1078.333333,10274,929,4.3680346,0,4.9485375,926,3.4
8/29/20,202035,FL,12,-6056,-3929,-3382,-4827,-7951,2329,753.66,3022,1431.5269,1034.5837,1258.7832,901.788,1363.7868,1012.9158,1515.8736,1131.7487,1941.8487,1422.9348,1212.3409,877.3822,1361.9755,1006.4539,1581.9712,1177.7855,1781.0045,1297.3223,1741.8966,1304.9949,1470.2309,1067.8708,1719.9455,1276.4751,1390.0759,1020.8804,0,0,0,0,0,0,0,,,20923,151958,363138,0,0,838,0,1997,4743.666667,916.6666667,11105,831,4.0509402,0,4.6921695,927,3
9/5/20,202036,FL,12,-5475,-3279,-3240,-4313,-7997,2009,775.88,2597,1469.6877,1093.272,1302.318,954.2752,1412.1375,1071.0301,1568.7919,1193.958,1984.3993,1488.3799,1263.691,935.1094,1409.4341,1063.3314,1631.6057,1239.3366,1820.6091,1356.9118,1787.4627,1369.212,1514.4942,1129.7665,1769.2289,1335.9683,1437.6769,1078.8164,0,0,0,0,0,0,0,,,24447,163732,421153,0,0,714,0,1612,4540.666667,704.6666667,11811,706,5.1512385,0,6.3579708,927,2.8
9/12/20,202037,FL,12,-5993,-3957,-3306,-5797,-10790,2175,764.64,2148,1435.305,1068.3773,1266.7312,922.0465,1383.8874,1045.1917,1544.8829,1172.7102,1952.0148,1460.9069,1231.0877,905.603,1383.4485,1038.653,1598.3182,1209.1558,1791.8851,1334.1424,1755.4433,1334.828,1477.6267,1093.5803,1724.229,1290.1888,1414.7982,1060.2945,0,0,0,0,0,0,0,0,,17437,120169,349297,0,0,793,0,1314,4348,489,12600,789,4.5452138,0,5.1929419,930,2.7
9/19/20,202038,FL,12,-7742,-5098,-6667,-8311,-12013,2051,762.64,2072,1383.6089,1015.9391,1234.3706,880.0518,1328.7515,988.3292,1478.071,1107.1197,1887.0741,1389.816,1190.7294,858.9401,1330.7658,983.9668,1541.9928,1149.0458,1725.5204,1264.2432,1694.3056,1266.1794,1438.2583,1039.3132,1717.7769,1263.9563,1342.912,991.8201,0,0,0,0,0,0,0,0,,19104,147212,444307,0,0,694,0,1171,4533.666667,649.6666667,13287,687,3.9422538,0,4.6241047,930,2.6
9/26/20,202039,FL,12,-6583,-4647,-5344,-7453,-10425,1967,753.96,1907,1435.0193,1014.5166,1262.7112,866.6398,1375.3603,988.6106,1526.4393,1111.3645,1941.7869,1408.6876,1222.1856,850.4554,1374.6774,983.2612,1591.1672,1152.4979,1777.6025,1273.3553,1740.9021,1267.2857,1476.9509,1032.6989,1735.0921,1236.3056,1399.1621,1003.8357,0,0,0,0,0,0,0,0,,17193,149004,371353,0,0,740,0,1106,4315,402,14022,735,3.4804855,0,3.5817312,933,2.6
10/3/20,202040,FL,12,-6217,-4387,-6982,-7254,-10199,1835,733.95,1816,1536.3993,1070.9665,1362.2439,918.5231,1465.7374,1039.8311,1624.3848,1169.5997,2075.267,1494.547,1319.9026,903.3641,1465.0598,1032.4416,1698.4516,1214.5172,1895.7214,1350.6224,1856.3489,1335.8761,1588.3879,1087.9382,1886.7026,1327.7206,1484.7006,1053.3419,0,0,0,0,0,0,0,0,,15578,125543,357990,0,0,613,0,1187,4249,349,14628,606,3.6316526,0,3.8439324,930,2.7
10/10/20,202041,FL,12,-6406,-3999,-6821,-6918,-10030,1799,744.16,2035,1399.3781,1013.4722,1221.181,848.3109,1339.6947,980.0719,1501.3838,1115.0451,1923.1269,1429.2285,1189.043,839.6985,1341.6047,975.0193,1561.4948,1151.4281,1752.5905,1285.9508,1702.5642,1261.6238,1423.1241,1002.8639,1714.3459,1232.8118,1373.0442,1008.0479,0,0,0,0,0,0,0,,,14036,127373,352188,0,0,569,0,1050,4424,501,15186,558,4.3404559,0,5.383107,930,3.1
10/17/20,202042,FL,12,-5983,-3703,-3764,-6089,-10164,1851,756.62,2019,1382.5151,1007.0335,1207.7538,837.3671,1326.9481,967.922,1493.7373,1108.0241,1901.9243,1419.8934,1171.0895,824.0028,1327.8906,964.5096,1550.6782,1142.3996,1743.5727,1281.8786,1692.0951,1254.2158,1409.4651,993.3643,1680.4424,1209.3132,1367.577,1002.4741,0,0,0,0,0,0,0,,,23017,162378,467038,0,0,746,0,1312,4288.666667,380.6666667,15917,731,3.9830233,0,4.5320204,932,3.2
10/24/20,202043,FL,12,-6057,-3926,-5882,-6120,-9918,1835,747.45,2250,1501.0918,1094.8234,1320.5472,910.0992,1442.6132,1050.1172,1609.1868,1190.9147,2085.1915,1549.1226,1272.6777,889.8797,1440.9893,1041.8847,1684.1281,1238.7167,1905.3002,1396.8874,1851.3971,1367.6137,1548.7234,1081.8798,1866.8777,1342.7556,1471.1203,1074.3482,0,0,0,0,0,0,0,,,23287,210191,490032,0,0,502,0,1171,4247.666667,326.6666667,16417,500,3.6659682,0,4.5187294,931,3.5
10/31/20,202044,FL,12,-5484,-3169,-4980,-6051,-9712,1604,757.98,2994,1632.2506,1182.0369,1440.7751,985.9818,1560.5709,1127.8126,1746.1545,1281.8045,2284.5536,1676.2712,1382.1998,957.0911,1562.6219,1121.6762,1833.2588,1338.6781,2079.837,1509.2571,2024.0067,1482.5049,1699.0711,1177.911,2082.1262,1487.9757,1579.2147,1142.7844,0,0,0,0,0,0,0,,,25692,172985,447173,0,0,349,0,1230,4171.333333,229.3333333,16761,344,4.4931812,0,6.0301547,932,3.6
11/7/20,202045,FL,12,-5644,-3745,-6801,-6910,-9485,1873,690.68,2886,1353.1943,940.1161,1183.2125,775.8319,1293.3521,895.6372,1453.4609,1024.7793,1910.0838,1356.0777,1141.6027,757.948,1286.7631,886.6659,1527.8153,1071.3331,1738.8661,1215.8202,1690.02,1194.523,1407.1902,937.2914,1727.7013,1190.8262,1312.513,910.4834,0,0,0,0,0,0,0,,,33909,184328,474302,0,0,342,0,1115,4212.666667,246.6666667,17100,339,4.3271088,0,4.9130798,932,3.9
11/14/20,202046,FL,12,-6551,-4381,-10025,-8337,-11272,2651,659.47,3409,1407.6275,1046.5791,1257.4239,866.6062,1373.9584,1005.3578,1533.3402,1136.6684,1952.9521,1446.3394,1226.2331,856.2016,1370.2913,994.4852,1595.975,1177.132,1784.3256,1306.3908,1762.5162,1300.2603,1482.5814,1029.0067,1780.4033,1272.0137,1389.7775,1020.5958,0,0,0,0,0,0,0,,,37084,172839,445739,0,0,393,0,1412,4363,375,17489,389,5.4041481,0,6.347742,932,4.5
11/21/20,202047,FL,12,-5783,-3092,-7134,-6394,-9078,1836,712.61,3660,1554.0627,1152.6129,1374.4033,943.1225,1498.8656,1086.9882,1686.9181,1237.7545,2225.9937,1642.045,1330.4254,923.826,1494.6647,1078.0167,1770.9649,1293.2695,2018.8724,1469.2683,1965.014,1443.8946,1640.9672,1136.137,2014.4256,1425.3734,1521.3169,1108.9652,0,0,0,0,0,0,0,,,55250,239972,670770,0,0,448,0,1488,4436.666667,394.6666667,17930,441,5.575972,0,6.1763275,932,5.1
11/28/20,202048,FL,12,-7198,-2520,-4692,-6398,-17514,3116,692.95,4056,1727.6149,1280.4406,1510.6466,1022.9901,1668.5141,1195.4364,1901.4341,1383.0362,2434.4811,1842.1463,1470.9613,1009.4794,1666.1765,1187.5536,1971.1451,1426.4979,2231.389,1655.6033,2180.8646,1616.5394,1802.3667,1241.8832,2165.8065,1501.7804,1722.8563,1256.4034,0,0,0,0,0,0,0,,,51573,265355,701099,0,0,525,0,1348,4475.666667,411.6666667,18442,512,6.0250166,0,6.5679738,932,5.8
12/5/20,202049,FL,12,-5014,-2806,-9356,-5782,-8839,1999,704.07,4660,1639.73,1213.7081,1465.4885,989.7422,1593.1956,1142.5491,1783.6876,1295.2156,2317.0945,1694.5086,1420.579,972.9168,1592.3568,1133.0099,1867.4283,1348.4688,2106.6214,1521.1871,2068.7676,1500.7131,1741.3644,1184.0529,2128.0873,1480.7029,1608.589,1162.4513,0,0,0,0,0,0,0,,,62739,266751,715681,0,0,650,0,1763,4727,639,19084,642,5.634041,0,6.5370226,933,6
12/12/20,202050,FL,12,-5157,-2536,-8764,-7283,-8487,1994,715.66,4899,1455.4489,1122.0995,1302.6744,909.131,1436.7799,1062.0979,1614.7416,1201.4265,2065.121,1529.8137,1271.8123,900.1396,1433.942,1050.8381,1676.2221,1240.6304,1883.9538,1382.8353,1844.7061,1364.3914,1532.8874,1073.7137,1875.6607,1329.5655,1459.2651,1084.4572,0,0,0,0,0,0,0,,,65789,276756,755059,0,0,722,0,1710,4905.666667,773.6666667,19785,701,5.8352949,0,7.0348965,930,6.7
12/19/20,202051,FL,12,-4542,-1505,-9275,-6033,-8784,1991,745.79,5645,1673.0278,1344.5452,1504.3235,1077.6805,1658.7242,1256.4074,1891.3406,1435.2453,2437.5253,1845.5465,1456.873,1059.0192,1664.1595,1248.7825,1955.8684,1476.5192,2231.1415,1676.3885,2169.6271,1643.4797,1778.9193,1276.6003,2192.3123,1574.2797,1701.3069,1297.7824,41164,0,0,0,0,0,0,,,75068,266310,776065,0,0,715,0,1893,4739.666667,564.6666667,20473,688,6.0667951,0,7.0502694,932,7.2
12/26/20,202052,FL,12,-6089,-760,-8550,-5737,-17855,3474,700.35,6000,2147.6788,1750.7618,1905.7022,1350.2082,2101.2364,1574.5659,2450.6694,1849.4517,3343.3758,2611.725,1828.9666,1317.2883,2098.8205,1560.5244,2559.0148,1918.3385,3047.5592,2345.2953,2914.7988,2248.419,2343.3922,1668.8877,2941.8351,2074.2026,2189.7341,1677.1183,116015,0,0,0,0,0,0,,,69709,253109,763288,0,0,673,0,1475,4890.666667,697.6666667,21135,662,5.7962562,0,6.238862,933,8.2
1/2/21,202053,FL,12,-3973,-1948,-1680,-4754,-17406,3714,766.12,7235,1609.2193,1355.3433,1413.4034,1005.9267,1577.2006,1190.5266,1841.1125,1409.5155,2526.7907,2084.1042,1364.3612,988.808,1570.2998,1178.1637,1905.9359,1448.4161,2333.6229,1878.2852,2215.8586,1754.2812,1713.181,1227.181,2098.0437,1462.3274,1700.0679,1339.8206,250595,0,0,34.7616324,179.7645304,13.7394262,77.5581522,,,87941,213262,669399,0,0,773,0,1911,5410.333333,1148.333333,21890,755,9.2372251,0,10.1165074,932,9
1/9/21,202101,FL,12,-4912,-2657,-9117,-6215,-9486,2536,737.48,8134,1358.8792,1102.5133,1253.3141,868.4146,1352.3078,994.9122,1514.3053,1126.472,2045.1815,1566.8153,1199.1619,843.1102,1352.2963,984.1248,1592.2238,1179.2751,1871.3712,1414.7168,1812.9717,1354.6392,1491.261,1033.0037,1839.6816,1278.8064,1385.5846,1043.392,478443,35857,23.462222,137.6081299,632.4789683,46.0389445,253.6650184,,,107520,234929,764944,0,0,940,0,2303,5141.333333,846.3333333,22804,914,8.0999218,0,9.5926721,932,9
1/16/21,202102,FL,12,-5983,-3486,-9312,-7715,-9603,2490,735.86,7743,1460.3027,1114.5532,1311.8057,863.8283,1427.3727,999.2403,1601.8897,1143.4576,2173.9854,1604.3259,1252.1477,838.1695,1419.4081,983.8174,1698.4714,1203.5431,1978.5076,1438.7648,1913.5023,1363.5866,1578.7549,1043.6475,1967.2923,1322.1864,1455.1606,1043.6016,850556,87074,60.3131792,137.9765993,638.8333321,30.6404714,234.2075587,,,93251,255246,831023,0,0,1230,0,2448,5489.333333,1170.333333,24004,1200,6.8450635,0,8.2641184,933,8.1
1/23/21,202103,FL,12,-6400,-4019,-6269,-7881,-10868,2595,738.54,7264,1572.1125,1131.971,1366.7135,848.8722,1504.4372,993.8364,1714.3158,1158.9887,2415.6835,1701.292,1293.016,817.6793,1488.2843,972.7877,1836.9688,1231.8593,2183.1297,1513.1625,2077.8694,1406.5839,1686.165,1054.8365,2148.8822,1373.2083,1546.2455,1048.1213,1110459,139345,88.1345893,133.5920971,639.7450516,26.341415,238.671541,,,78123,251734,748929,0,0,1181,0,2257,5194,770.3333333,25164,1160,6.6474118,0,8.5440638,933,6.8
1/30/21,202104,FL,12,-6246,-4046,-5757,-7682,-9073,2256,744.52,6576,1499.6875,1105.6225,1324.953,831.4644,1440.7916,962.5609,1630.6821,1117.5585,2273.8549,1613.2071,1250.1194,798.1054,1431.1302,947.0194,1750.9268,1188.7806,2049.8324,1432.3881,1972.1608,1345.6562,1627.2437,1024.7276,2083.8075,1343.4431,1459.7582,1001.9357,1332746,273249,115.604183,133.713348,639.9090187,24.5762827,240.4840585,,,72143,206954,732121,0,0,1234,0,2183,4943.333333,520,26360,1196,6.583086,0,8.0512455,930,5.6
2/6/21,202105,FL,12,-5622,-3330,-8811,-7360,-9053,2374,759.83,5815,1502.0323,1123.5411,1330.7833,838.8038,1448.3452,971.65,1636.66,1126.0035,2271.677,1615.1773,1264.6305,813.0519,1435.4602,954.0531,1756.5253,1196.522,2047.0757,1431.1754,1972.2586,1346.8442,1621.9399,1023.0987,2056.3634,1326.7636,1477.4254,1019.4843,1812723,554502,138.2816079,115.8188257,637.6255389,24.2308976,248.3471761,,,57180,203051,732149,0,0,1263,0,2143,4783.666667,356.6666667,27599,1239,4.9355601,0,6.6232786,,
2/13/21,202106,FL,12,-5170,-2433,-6630,-6744,-8883,2174,800.28,5127,1651.5107,1295.5932,1463.9225,941.7701,1589.8122,1095.1101,1798.1698,1272.2991,2490.4155,1837.3469,1395.1141,916.7875,1581.9716,1079.5743,1917.9115,1343.4828,2253.7744,1628.6084,2170.0912,1526.8431,1790.4241,1152.1013,2254.4684,1476.8961,1627.1375,1159.9495,2235645,963004,167.9818085,106.8703416,636.334696,24.4442626,248.8477071,,,49551,190823,688048,0,0,1121,0,1771,4532.333333,264.6666667,28683,1084,5.306614,0,6.2372422,,
