date,epiweek,region,fips,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,apple_mobility,dex,dex_a,dex_income_1,dex_income_1_a,dex_income_2,dex_income_2_a,dex_income_3,dex_income_3_a,dex_income_4,dex_income_4_a,dex_education_1,dex_education_1_a,dex_education_2,dex_education_2_a,dex_education_3,dex_education_3_a,dex_education_4,dex_education_4_a,dex_race_asian,dex_race_asian_a,dex_race_black,dex_race_black_a,dex_race_hispanic,dex_race_hispanic_a,dex_race_white,dex_race_white_a,kinsa_cases,covidnet,positiveIncrease,negativeIncrease,totalTestResultsIncrease,onVentilatorCurrently,inIcuCurrently,deathIncrease,recovered,hospitalizedIncrease,Observed Number,Excess Higher Estimate,death_jhu_cumulative,death_jhu_incidence,fb_survey_cli,google_survey_cli,fb_survey_wili,Number of Facilities Reporting,CLI Percent of Total Visits
8/8/20,202032,MN,27,779,2540,9094,-1869,-12268,1426,1110.12,670.0083,535.3256,640.535,515.0314,600.7841,494.1184,701.0134,583.4396,850.8285,713.8143,583.5123,472.9759,633.3228,523.3824,783.4157,654.0313,807.8586,672.3994,800.3845,648.8787,775.6515,618.4174,752.4815,631.5103,716.5419,596.6345,0.439436056,7.6,4913,70216,98278,0,1075,43,4649,298,880,41,1689,43,2.6849765,0,3.3733479,744,2.1
8/15/20,202033,MN,27,778,1962,7991,-1844,-12030,1495,1104,679.0519,553.8925,658.2226,528.8239,616.4469,511.9849,721.3872,605.9207,866.2906,728.7595,601.49,492.9243,648.4452,541.7708,797.5927,670.4265,831.2874,689.8585,823.459,664.0601,801.1444,632.7791,771.4921,650.5399,732.6593,614.6085,,7,4312,58764,98323,0,1054,56,4689,316,870.6666667,31.66666667,1705,16,3.7266794,0,4.5266467,744,2
8/22/20,202034,MN,27,-135,110,3631,-780,-4816,1303,1111.4,687.717,540.6794,658.0014,514.304,620.8827,500.4585,729.3094,592.8384,885.8166,720.2845,597.4132,475.9277,654.0644,528.3384,816.2622,665.8136,841.1109,674.2715,821.1941,645.4402,791.1658,612.2977,765.9842,628.1633,745.4197,604.7441,,6.6,4454,62329,120677,0,1045,62,4241,291,888.6666667,51.66666667,1807,102,2.3390277,0,2.898848,745,1.8
8/29/20,202035,MN,27,-571,-164,1883,-769,-4572,1408,1058.73,650.9492,504.7457,621.3782,476.1497,587.7343,468.9906,685.7675,555.612,830.509,677.033,567.439,446.7461,620.1787,498.8134,765.4729,622.1849,787.3745,628.8149,779.3061,606.8102,739.8247,564.3704,718.3121,582.9511,701.5997,567.2764,,6,5390,54491,102786,0,953,56,4409,298,896.3333333,60.33333333,1863,56,3.8600002,0,4.2819929,745,1.9
9/5/20,202036,MN,27,-401,-7,1999,-723,-4619,1186,1048.79,672.5443,535.0832,664.3334,520.0721,615.0507,496.672,719.2216,586.6053,861.0199,708.2566,599.3249,476.5028,649.3709,526.79,795.8474,652.5023,825.0275,668.3796,816.4891,644.4271,792.0265,611.4606,761.6344,625.253,731.5019,597.2512,,5.2,5623,61040,117085,0,947,40,5400,265,880,35,1903,40,4.0135775,0,5.2800864,744,1.7
9/12/20,202037,MN,27,-455,44,3113,-1111,-7609,1305,988.17,684.9757,543.1441,662.4608,510.3082,625.6125,498.0486,729.9634,589.6673,893.8775,731.9997,598.0984,470.7759,657.1965,527.6935,815.3507,661.4339,857.8111,690.1656,850.2097,663.9583,811.4238,618.0584,786.323,638.3782,747.6816,604.9696,0,4.4,3708,41014,107054,0,968,55,5143,223,864,19.33333333,1958,55,3.6676974,0,3.9889905,744,1.7
9/19/20,202038,MN,27,637,1228,9238,-1830,-9818,1025,1010.07,584.2614,450.0049,566.695,423.1333,530.7576,409.4312,621.8644,488.1754,753.1069,602.6827,512.2773,390.4191,558.4743,435.1184,696.9751,550.7191,715.9341,562.1028,711.7148,543.3386,690.2626,513.0685,664.3053,524.2379,634.3793,499.1639,0,4.9,5133,63740,131254,0,940,57,3757,225,930.6666667,65.66666667,2015,57,3.6555866,0,4.8377992,744,1.7
9/26/20,202039,MN,27,317,1019,7898,-1958,-9630,1401,975.53,570.3925,426.3253,552.1235,398.3108,520.4315,389.8766,607.1347,465.9974,725.3021,567.7486,505.2265,374.2712,547.8712,416.8591,676.3934,521.2624,688.8607,526.9571,682.7061,506.827,661.4501,477.4375,644.052,491.6411,617.9099,474.5087,0,6.9,6938,70349,138941,0,951,41,4852,319,940,68,2056,41,4.7310642,0,6.3461322,747,2.1
10/3/20,202040,MN,27,-158,989,5307,-2196,-9273,1629,924.51,626.7719,462.228,602.9352,426.4028,563.9179,415.1497,667.7888,504.494,799.8535,615.5263,554.6222,405.5231,597.359,447.7549,740.9051,561.3922,762.1783,570.6782,762.4907,554.4459,739.6709,520.7069,708.4091,529.9442,676.5143,511.1367,0,6.1,7128,86722,161323,0,720,70,6585,403,839.3333333,0,2126,70,4.0045318,0,4.3900015,742,2.3
10/10/20,202041,MN,27,-211,956,7685,-2151,-9288,1400,938.7,538.4373,403.3732,520.3949,366.9963,491.3599,361.7962,574.1478,431.811,695.469,534.7797,485.3353,352.9874,518.309,385.8239,637.9908,483.1621,660.9494,496.5246,658.4978,481.8821,642.5904,451.567,616.0025,461.5297,585.7135,441.3667,,7.6,8041,90530,172624,0,774,58,7210,456,942.6666667,50.66666667,2184,58,5.860651,0,6.5409845,736,2.8
10/17/20,202042,MN,27,-513,561,4102,-2296,-10961,2015,894.88,591.9523,452.9487,581.964,406.8752,546.3383,400.5565,640.2984,478.6634,776.707,585.7054,531.4352,384.4363,565.7172,419.7293,707.1747,530.5484,761.8464,559.4418,748.7414,537.4744,715.635,496.0414,696.3135,515.4519,651.5552,486.1498,,8.4,10262,90258,169609,0,908,57,7720,499,878.3333333,10,2270,86,5.0742231,0,6.1195621,737,3.3
10/24/20,202043,MN,27,-2540,-651,-392,-2665,-9642,2650,796.8,583.9293,447.6049,566.6068,384.9114,541.9871,388.1385,635.231,467.1323,767.9949,575.6906,531.549,375.2087,567.8093,414.2411,702.1317,519.1692,739.3977,536.4568,723.3105,510.6229,695.2238,469.9289,680.8956,492.5915,647.4111,476.0863,,10.9,11032,71460,167119,0,1059,111,9919,643,936,38,2381,111,5.7670071,0,7.5653316,736,4
10/31/20,202044,MN,27,-1860,-123,721,-2247,-9185,2358,786.76,594.7456,445.6656,584.6276,383.3493,548.804,376.9285,649.7751,461.2252,774.5833,564.2484,541.2444,367.5552,578.5137,406.5227,720.6074,514.0056,740.0394,522.5933,741.05,509.9923,720.562,474.6507,685.4758,477.3981,657.5703,466.8673,,11.9,16350,93793,183743,0,1168,129,10669,826,931.3333333,47.33333333,2511,130,4.576093,0,5.1047808,734,4.9
11/7/20,202045,MN,27,-1703,-184,3789,-2019,-10113,2238,633.11,240.8256,177.9665,238.259,153.1068,219.5885,147.331,258.1601,179.191,306.6076,219.1546,221.3474,146.9045,234.457,161.0298,286.5317,200.1852,288.5595,199.9559,296.9236,201.012,290.3125,188.5741,275.7665,188.0978,261.4633,181.6337,,9.2,26482,102703,226261,0,1435,168,15438,1124,,,2679,168,8.7801245,0,8.7612983,733,5.9
11/14/20,202046,MN,27,-1406,-448,489,-992,-4787,1162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,41074,94562,267105,0,1843,249,24434,1521,,,2930,251,11.856613,0,11.5652993,,
1/4/20,202001,MS,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,673,27,0,0,0,0,0,892,2.6
1/11/20,202002,MS,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,648,0,0,0,0,0,0,892,2
1/18/20,202003,MS,28,0,0,0,0,0,0,673.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,624,0,0,0,0,0,0,893,2
1/25/20,202004,MS,28,0,0,0,0,0,0,762.76,1044.484,996.8483,908.9535,870.4217,1050.1743,1009.2065,1309.5646,1268.8132,1796.717,1742.44,868.1698,833.7731,993.6335,953.6283,1330.088,1285.5374,1865.4776,1799.3878,1602.824,1546.2951,946.084,907.5076,1276.6041,1228.2513,1190.4079,1147.717,0,,0,0,0,0,0,0,0,0,610,0,0,0,0,0,0,896,2.2
2/1/20,202005,MS,28,0,0,0,0,0,0,757.81,1242.2948,1198.5715,1089.8628,1060.0198,1250.0481,1213.8717,1549.684,1515.8228,2108.2633,2052.4601,1044.107,1016.6142,1182.6767,1150.8338,1577.619,1538.9725,2181.9031,2117.5043,1878.9234,1832.6292,1134.8261,1105.1333,1517.166,1478.7849,1409.5423,1373.1946,0,,0,0,0,0,0,0,0,0,607,0,0,0,0,0,0,899,2.5
2/8/20,202006,MS,28,0,0,0,0,0,0,760.92,1265.0704,1243.5595,1110.9477,1095.5737,1275.346,1259.4,1585.898,1570.4239,2143.8859,2131.2391,1061.628,1047.7715,1209.1185,1194.6413,1604.3186,1586.1375,2246.6516,2225.876,1904.2039,1887.0278,1158.8292,1143.4483,1546.0107,1530.9594,1439.3784,1424.5569,0,,0,0,0,0,0,0,0,0,702,38,0,0,0,0,0,900,2.5
2/15/20,202007,MS,28,380,286,228,94,28,-9,827.41,1378.9478,1347.0131,1215.4676,1190.2046,1404.7895,1381.382,1751.0173,1725.458,2354.9973,2328.9973,1174.1253,1153.371,1334.021,1310.0263,1760.4869,1732.5278,2426.7004,2382.5259,2089.4846,2063.1789,1261.6384,1233.9498,1665.3529,1641.5422,1585.9176,1562.7615,0,,0,0,0,0,0,0,0,0,648,0,0,0,0,0,0,901,2.2
2/22/20,202008,MS,28,-429,-844,35,296,-1010,160,838.92,1348.4351,1314.3139,1171.7677,1144.9195,1358.4071,1340.2987,1701.2629,1684.1005,2355.8899,2346.2362,1117.3852,1096.5945,1275.8395,1256.8404,1725.0787,1697.1525,2471.5584,2446.8764,2118.3318,2101.4708,1218.7432,1187.4252,1660.6123,1647.1331,1543.5996,1526.5141,6.560425218,,0,0,0,0,0,0,0,0,623,0,0,0,0,0,0,902,2.1
2/29/20,202009,MS,28,5485,2151,640,1049,463,-105,903.2,1519.5145,1479.772,1369.9677,1335.665,1542.4292,1520.5343,1880.6837,1861.0465,2484.1216,2485.346,1317.5232,1289.6059,1467.1164,1442.2104,1903.0313,1878.6797,2588.4505,2562.7793,2279.5624,2260.6579,1412.6325,1372.0125,1839.7133,1823.3644,1722.4484,1704.0642,5.762982625,,0,0,0,0,0,0,0,0,663,16,0,0,0,0,0,903,2
3/7/20,202010,MS,28,7225,4297,801,1177,946,-160,921.1,1462.2082,1402.5423,1307.7715,1255.6414,1485.1494,1447.9156,1806.3252,1771.3637,2444.8102,2388.0871,1255.8851,1213.6906,1426.9478,1382.9988,1831.5951,1786.0241,2472.633,2398.9877,2172.5436,2120.4121,1365.0651,1302.0792,1804.9021,1772.9501,1651.1488,1613.0554,5.97511119,,0,0,0,0,0,0,0,0,660.6666667,16.66666667,0,0,0,0,0,906,2.4
3/14/20,202011,MS,28,5005,6057,1306,1237,-3963,34,899.85,1007.8345,891.8427,895.3738,804.5219,1059.8456,967.6386,1287.0119,1168.0744,1739.0006,1508.8314,907.8712,826.8872,1032.5506,936.9888,1267.4907,1142.0272,1547.7641,1309.1196,1451.4425,1301.7891,935.648,830.4722,1255.1028,1167.6937,1154.6914,1045.2871,5.077460423,,6,84,90,0,0,0,0,0,621,0,0,0,0,0,0,906,3.5
3/21/20,202012,MS,28,-2975,7358,700,-340,-7926,768,669.42,714.7581,648.7753,649.0206,598.9715,749.2203,706.6,903.2969,856.5461,1015.4899,954.7992,663.4357,619.027,752.4712,705.4493,883.0326,828.0466,858.3993,790.911,960.6883,892.1943,681.1125,624.5865,904.047,855.7952,789.4075,743.8985,4.648599499,,134,611,745,0,0,1,0,0,622.3333333,0,1,1,0,0,0,905,5.5
3/28/20,202013,MS,28,-10979,-2555,249,-2523,-13632,1279,528.11,504.5424,449.1088,467.0717,426.8819,531.2429,492.3518,631.7407,584.9332,654.298,597.9976,481.3916,443.8039,541.2171,499.4474,608.6962,559.0559,537.453,482.1809,634.2431,569.8828,490.2612,444.6979,618.9071,567.9356,550.1574,509.0005,3.23427909,,523,1865,2388,0,0,12,0,219,691,59,13,12,0,0,0,905,5.6
4/4/20,202014,MS,28,-10096,841,-483,-3387,-15566,1381,501.88,514.6713,455.7659,473.6872,433.9462,531.3891,494.631,647.3094,603.3711,676.2672,622.9825,484.0237,448.1145,548.3543,508.0021,618.4354,571.0187,559.6882,505.0579,656.855,593.5619,501.3953,455.0149,618.5623,569.1005,556.599,518.2551,1.733473821,,792,2573,3365,0,0,22,0,257,687.3333333,61.33333333,35,22,0,0,0,911,5
4/11/20,202015,MS,28,-7160,-1543,-1197,-4411,-18773,1472,496.01,459.2723,398.0636,416.6945,376.4229,479.1548,441.0303,577.8723,532.3055,595.5681,542.7483,432.7707,396.2952,489.1349,447.0827,554.382,505.2065,476.9971,424.4288,586.2495,521.6766,440.4944,393.8439,557.5439,505.3015,496.7297,457.2518,1.043806183,,1187,13499,14686,0,0,58,0,190,676.3333333,58.33333333,93,58,5.276458,9.905808196,5.089583,910,4.1
4/18/20,202016,MS,28,-4827,-1578,-1587,-3661,-17251,1451,561.75,483.778,375.4457,455.6565,369.4789,513.8483,424.9525,600.2007,499.1012,594.0552,495.5287,471.1984,386.6256,520.6789,426.8466,574.9826,474.1782,497.9372,405.3953,598.3315,479.8472,461.4475,369.4025,570.8527,463.4531,532.1683,442.3817,0.666650015,,1332,16159,17491,579,894,59,0,254,709.6666667,97.66666667,152,59,3.8398531,64.03276958,3.2866804,908,3.3
4/25/20,202017,MS,28,-4047,-853,-1043,-3322,-15938,1369,614.84,603.5696,504.5823,566.1543,495.8717,633.7966,564.8925,735.2442,654.9379,735.1037,650.5224,583.8185,517.9675,644.7212,569.9271,707.9152,625.076,610.9668,529.1611,735.1616,636.5168,572.8792,495.6899,717.5967,631.0717,655.8268,585.139,0.2937593,,1744,18448,20192,573,1048,69,0,214,727.3333333,117.3333333,221,69,4.0826581,61.5641774,4.2971936,907,2.8
5/2/20,202018,MS,28,-2445,385,-30,-2349,-14602,1111,697.63,714.4083,583.321,659.6817,566.0125,746.0506,651.8733,881.1661,767.4306,880.8824,762.8976,684.5858,594.4318,760.3272,659.6511,834.9871,720.402,741.6938,628.6928,887.0589,755.2106,675.6342,573.0175,843.4116,729.8712,774.7313,676.2789,0.159781961,,1723,13795,15518,502,1049,70,3413,269,713.6666667,110.6666667,291,70,3.2753501,47.12483266,3.9065199,910,2.5
5/9/20,202019,MS,28,-1680,1120,356,-1863,-13540,1083,779.23,981.9767,815.3062,904.3941,785.6285,1039.3098,924.5827,1210.2058,1072.1176,1247.3347,1096.7641,947.4657,835.1915,1040.1708,915.9825,1147.6176,1006.6567,1061.1999,910.2855,1222.0009,1063.4342,919.1488,788.8608,1140.2145,1008.1392,1077.3536,955.5081,0.22890125,,1937,5067,7004,512,989,130,1008,247,718.3333333,114.3333333,421,130,4.7763996,46.83421578,5.3355867,906,2.2
5/16/20,202020,MS,28,-1483,867,939,-1625,-12002,962,629,1026.1925,856.0448,933.4931,812.0147,1084.253,964.856,1279.1406,1139.6571,1340.2924,1187.1423,974.1227,859.4056,1077.7056,951.0219,1209.6321,1063.6087,1174.046,1016.1541,1317.0374,1148.2576,956.9411,821.0169,1215.0258,1079.9148,1127.1156,1003.2253,0.153615146,,1745,25252,26997,534,1042,89,1847,236,739,137,510,89,3.5184187,36.46959143,3.585781,908,2.1
5/23/20,202021,MS,28,-802,1150,1094,-966,-11568,873,988.99,1200.1293,1001.4712,1090.9494,946.8011,1265.5135,1123.238,1500.0838,1332.8405,1620.4135,1434.2466,1137.6986,1003.5648,1260.9195,1111.3664,1419.1488,1243.501,1418.7139,1219.3005,1537.3047,1352.1877,1118.1334,955.358,1405.7755,1257.3737,1327.4731,1179.2744,0.619256917,,1882,27996,29497,602,1080,106,1413,248,688.3333333,83.33333333,616,106,3.3429695,0,3.9223969,910,2
5/30/20,202022,MS,28,-1202,527,1397,-1123,-13600,842,1015.98,1148.1244,957.4234,1035.5679,896.026,1213.7559,1076.1142,1434.897,1274.7599,1543.7537,1357.5091,1077.5269,949.1726,1205.658,1060.4409,1367.8228,1198.0177,1343.6794,1144.0897,1503.3006,1322.7839,1058.203,902.3435,1352.7861,1214.3832,1268.8886,1124.3137,0.143355356,,2224,30303,32088,568,977,107,1720,244,713.3333333,106.3333333,723,107,4.1607324,0,4.7077693,915,1.9
6/6/20,202023,MS,28,69,1441,1291,-291,-9871,709,1061.21,1279.0955,1062.4383,1160.9873,997.6908,1348.1273,1189.4737,1599.1529,1418.2523,1748.2469,1540.1552,1199.2922,1048.4493,1342.7623,1174.2783,1529.2104,1335.9214,1527.7893,1306.7346,1643.009,1436.2325,1188.3853,1006.5168,1492.2343,1328.4329,1417.3609,1251.6461,0.372358651,,1540,25651,27191,663,989,80,1802,235,698.3333333,92.33333333,811,88,4.7130776,0,5.1915363,915,2
6/13/20,202024,MS,28,-726,668,765,-320,-10304,739,1086.38,1283.776,1066.6911,1160.1074,993.2938,1347.4093,1189.2119,1602.3602,1419.5817,1824.7124,1620.3987,1194.6767,1042.1608,1340.8335,1171.0899,1536.7248,1342.2284,1611.226,1380.1605,1673.2699,1467.5736,1195.3307,1008.7399,1497.6594,1338.3473,1427.0037,1259.8782,0.581745089,,2579,19048,21370,630,1069,86,2153,169,680.6666667,81.66666667,889,78,3.4043695,0,4.2498423,913,2.3
6/20/20,202025,MS,28,133,1412,1602,383,-10249,555,1182.89,1387.7755,1135.7338,1247.4768,1053.9296,1463.9009,1274.1756,1742.4957,1522.5176,1946.2843,1706.42,1290.64,1111.3769,1448.5815,1245.9952,1673.5872,1443.1133,1700.159,1439.5738,1819.948,1582.0349,1284.5905,1067.3564,1631.3527,1448.6345,1541.086,1342.6761,0.464926292,,1293,29211,30504,713,1114,49,1967,123,717,123,938,49,4.6106643,0,5.4431638,916,3.1
6/27/20,202026,MS,28,-1113,331,1205,241,-11252,714,1170.8,1242.5429,1027.9525,1115.0378,946.0101,1309.7316,1148.9271,1571.3551,1384.0441,1738.8165,1535.1248,1159.6119,1006.3649,1307.6616,1131.9075,1485.6343,1286.2945,1525.7932,1300.6875,1649.1594,1444.8475,1143.3078,953.2309,1497.8321,1343.7446,1382.955,1213.9062,0.501625528,,4890,33716,38606,646,1091,97,1919,311,695.3333333,100.3333333,1035,97,5.5337384,0,5.8064017,918,4.4
7/4/20,202027,MS,28,-493,1410,1495,-14,-15022,712,1140.47,1136.3682,907.7067,1028.1636,842.6843,1191.3191,1011.056,1429.3353,1223.5639,1587.3937,1355.6345,1063.096,892.9883,1190.063,998.2459,1360.0719,1141.1421,1397.8833,1146.9527,1495.5878,1282.9261,1062.0282,855.442,1335.3324,1174.9463,1258.7164,1069.3655,0.577827087,,5143,27451,32594,633,1143,72,2146,190,680.6666667,91.66666667,1107,72,7.2052388,0,9.6111063,918,5.9
7/11/20,202028,MS,28,-1041,192,1056,112,-12779,749,1165.18,1141.0209,931.1155,1023.6734,855.8327,1203.5547,1043.1153,1449.4044,1262.5923,1606.4485,1393.6885,1055.0481,903.1565,1191.6932,1019.6092,1387.6763,1187.1803,1426.9563,1192.9402,1531.2525,1327.7121,1061.5155,869.3782,1360.2401,1212.4751,1267.547,1099.7428,1.025634484,,4745,19683,24428,696,1297,123,2779,227,749.6666667,162.6666667,1230,123,7.3616879,0,7.2796117,916,6.6
7/18/20,202029,MS,28,-1046,304,1053,-168,-12276,699,1179.44,1176.3297,951.2311,1048.1775,870.6085,1236.2453,1063.6272,1493.5036,1291.4295,1666.3165,1442.107,1078.2779,918.4749,1234.5086,1047.6374,1425.2266,1211.0837,1465.7559,1217.0666,1557.0015,1326.9837,1080.7814,878.985,1407.304,1237.308,1307.9811,1128.1023,0.863067265,,6427,36515,42942,858,1630,116,3765,232,740.6666667,158.6666667,1346,116,6.6761451,0,6.3869175,915,6.6
7/25/20,202030,MS,28,-1473,-180,903,-30,-12271,735,1157.36,1140.5747,928.5393,1019.2628,848.5955,1197.1809,1030.63,1460.1865,1261.3616,1650.2868,1420.6629,1049.6936,896.2192,1195.4814,1015.5189,1395.2248,1183.9311,1453.3301,1201.9253,1524.1518,1295.766,1055.5064,861.5327,1357.7195,1189.3171,1276.3388,1099.9477,0.829909037,,9251,35350,44601,1015,2015,134,4383,255,822,232,1478,132,8.3177857,0,9.5625942,917,5.9
8/1/20,202031,MS,28,-982,-208,1028,-135,-12591,710,1163.63,1258.6337,1041.0215,1137.0271,955.687,1340.3812,1164.1253,1616.9483,1409.9145,1793.9902,1555.9796,1164.1482,1002.158,1329.0228,1139.5794,1545.4506,1322.2647,1611.3471,1346.4141,1660.6738,1424.9528,1168.8087,965.008,1481.9156,1305.863,1419.428,1232.9278,0.662526485,,8784,30803,39587,1197,2078,213,4756,332,789.3333333,206.3333333,1693,215,8.037707,0,8.3032813,919,5.3
8/8/20,202032,MS,28,-823,548,1268,235,-11999,563,1186.75,1228.9255,1004.6504,1100.1662,916.866,1293.7975,1118.0494,1566.3555,1358.199,1775.5803,1535.9788,1124.1762,960.3675,1294.4471,1102.71,1491.9222,1271.1991,1587.4244,1317.4411,1654.6279,1412.8035,1135.2534,928.9077,1454.0019,1269.1466,1376.2966,1189.2352,0.475551938,,6765,25352,32117,1291,2253,181,7320,292,844.3333333,260.3333333,1874,181,7.2901034,0,8.2596855,922,4.7
8/15/20,202033,MS,28,-1714,-385,758,-32,-11901,626,1189.87,1211.1134,1002.8226,1075.7897,899.3838,1264.6901,1097.3605,1548.6126,1351.754,1849.9995,1635.7937,1080.5294,925.2661,1245.2767,1066.0577,1495.3506,1282.949,1734.509,1467.7679,1651.4835,1425.2874,1132.771,927.4416,1426.9188,1253.4227,1359.7532,1184.7899,,,5109,21066,26175,1331,2261,206,7445,310,789.6666667,206.6666667,2080,206,6.9610475,0,6.9839065,923,3.9
8/22/20,202034,MS,28,-640,-90,346,-50,-2342,533,1174.71,1186.4233,984.2571,1047.7581,874.5091,1220.3202,1055.6562,1508.8059,1314.5808,1891.2121,1681.5165,1031.5977,879.4269,1185.3677,1012.7078,1478.8588,1270.0753,1853.9539,1579.3367,1687.8622,1461.5789,1097.1515,897.054,1405.9132,1231.3521,1336.7725,1163.606,,,5513,8344,13857,1143,1979,157,6741,233,739.6666667,150.6666667,2237,157,7.1305814,0,8.1827003,924,3.4
8/29/20,202035,MS,28,-637,-236,91,-4,-1640,672,1086.59,1056.6557,880.6216,935.2731,781.5302,1088.7473,945.1312,1349.1913,1180.1787,1626.7024,1444.2413,927.2933,793.5852,1069.028,915.1404,1300.5573,1117.0599,1591.5326,1360.0065,1464.87,1264.3806,985.5799,804.8454,1237.9815,1078.4916,1183.1075,1034.1236,,,4761,30134,34895,862,1610,190,6130,151,750.3333333,164.3333333,2427,190,8.5340471,0,9.7361685,925,3
9/5/20,202036,MS,28,-370,-75,195,63,-1484,405,1163.69,1131.2955,956.6453,1008.9219,848.463,1186.7026,1032.5039,1452.6931,1273.1953,1718.7821,1541.8609,1014.0975,870.6525,1162.4394,998.6554,1397.7462,1208.3065,1645.9255,1417.2958,1556.8268,1362.4316,1059.5641,875.2744,1342.4295,1184.8547,1276.1133,1116.8937,,,4449,24433,28882,796,1348,142,5211,26,686.3333333,97.33333333,2569,142,9.3664647,0,10.554283,925,2.8
9/12/20,202037,MS,28,-1139,-502,480,176,-4425,376,1162.36,1102.5807,921.9201,989.6808,816.7902,1172.2176,1005.8007,1418.5361,1222.0128,1647.4104,1450.9869,1000.8443,845.1386,1142.7067,964.6342,1360.8531,1155.574,1576.8825,1339.4274,1519.8626,1311.3314,1021.3176,828.9666,1315.2816,1138.2252,1254.3217,1079.7152,0,,3142,21998,25140,545,1281,116,6180,84,697,110,2685,116,6.9247717,0,7.4225839,927,2.7
9/19/20,202038,MS,28,-1586,-920,272,200,-9520,434,1126.33,1115.4756,932.4267,1012.5369,827.9265,1176.8629,1002.4806,1428.4903,1222.8456,1697.2128,1481.0345,1012.3972,846.5815,1153.8556,966.2399,1384.1238,1166.9584,1617.3556,1366.0403,1517.7675,1288.1551,1049.7877,839.4871,1319.2731,1123.8155,1267.9495,1086.3663,0,,3467,76880,80347,455,1206,124,4873,89,699.3333333,108.3333333,2809,124,4.1391109,0,4.1098139,927,2.6
9/26/20,202039,MS,28,-2234,-1783,-176,34,-8384,724,1056.44,1102.4853,886.4865,996.5679,785.4597,1166.7244,964.5442,1383.0403,1151.8268,1639.4514,1400.1873,999.3887,807.4964,1137.593,922.4107,1351.7472,1109.4384,1558.9438,1276.5919,1495.9289,1234.689,1030.0834,793.4833,1296.6038,1070.7282,1242.6775,1034.1233,0,,3590,24237,27827,537,1067,102,6356,108,676.6666667,81.66666667,2911,102,6.0350263,0,5.9163414,928,2.6
10/3/20,202040,MS,28,-1278,-875,178,362,-8096,422,1053.53,1241.5232,982.3927,1120.1259,868.538,1298.7238,1061.9603,1544.6746,1273.4878,1833.6283,1554.9186,1121.9115,892.9573,1263.1411,1011.7255,1511.7322,1228.1736,1767.3776,1429.2219,1685.7149,1374.5942,1161.6493,878.0548,1457.1685,1189.433,1386.926,1142.3293,0,,3490,4807,8297,479,968,100,4410,368,673.6666667,79.66666667,3011,100,7.20149,0,7.0024547,927,2.7
10/10/20,202041,MS,28,-2107,-1147,-2,128,-8884,600,1010.14,1098.1215,904.1805,985.556,776.4796,1163.5032,967.3031,1402.5743,1176.1363,1604.754,1379.567,1005.0282,812.2355,1131.1474,922.6947,1346.2207,1108.8556,1540.5162,1266.9994,1527.3265,1269.6216,1012.1302,777.8391,1320.4462,1106.9157,1242.5276,1039.0543,,,4471,65812,70283,448,920,85,840,78,716.3333333,118.3333333,3096,85,7.9126011,0,8.7520086,925,3.1
10/17/20,202042,MS,28,-1946,-1478,145,509,-8402,682,1064.89,1080.6194,887.8072,982.2574,753.9644,1143.0876,925.9749,1372.5526,1122.3254,1642.9705,1380.91,987.3058,777.6275,1111.8687,882.0079,1345.6369,1082.0316,1558.4007,1255.4183,1485.4283,1215.1365,1020.723,766.6592,1292.7907,1058.3169,1226.8822,998.9189,,,5368,24889,30257,472,984,75,3588,184,605.3333333,15,3171,75,6.5487497,0,6.2225513,924,3.1
10/24/20,202043,MS,28,-2365,-1624,42,309,-7730,626,1040.02,1129.0383,931.4757,1037.2942,778.4695,1203.6459,956.2639,1419.3927,1140.6968,1716.8912,1421.0128,1041.2794,803.1405,1164.0251,905.1767,1397.328,1103.0873,1651.7666,1305.2397,1566.9631,1258.2209,1070.1207,783.3878,1345.5361,1077.3846,1287.3264,1030.0724,,,5082,0,5082,488,1072,84,3510,143,629.6666667,27.66666667,3255,84,6.1846537,0,6.1495056,924,3.3
10/31/20,202044,MS,28,-2284,-1473,-411,147,-8703,642,983.52,1210.5761,993.3342,1111.3006,811.9361,1286.8129,993.4155,1525.8983,1193.5052,1815.245,1454.7519,1117.1568,836.5017,1255.9013,950.5699,1496.2053,1151.1999,1718.6909,1318.4089,1661.1723,1282.443,1152.2257,822.7532,1439.3427,1113.0204,1373.8762,1068.7231,,,5072,74720,79792,472,1147,79,3710,196,536,0.333333333,3334,79,6.6355221,0,7.394093,923,3.3
