date,epiweek,region,fips,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,apple_mobility,cdc_hospitalized,dex,dex_a,dex_income_1,dex_income_1_a,dex_income_2,dex_income_2_a,dex_income_3,dex_income_3_a,dex_income_4,dex_income_4_a,dex_education_1,dex_education_1_a,dex_education_2,dex_education_2_a,dex_education_3,dex_education_3_a,dex_education_4,dex_education_4_a,dex_race_asian,dex_race_asian_a,dex_race_black,dex_race_black_a,dex_race_hispanic,dex_race_hispanic_a,dex_race_white,dex_race_white_a,Stage_One_Doses,Stage_Two_Doses,smoothed_covid_vaccinated,smoothed_tested_positive_14d,smoothed_wearing_mask,smoothed_travel_outside_state_5d,smoothed_spent_time_1d,kinsa_cases,covidnet,positiveIncrease,negativeIncrease,totalTestResultsIncrease,onVentilatorCurrently,inIcuCurrently,deathIncrease,recovered,hospitalizedIncrease,Observed Number,Excess Higher Estimate,death_jhu_cumulative,death_jhu_incidence,fb_survey_cli,google_survey_cli,fb_survey_wili,Number of Facilities Reporting,CLI Percent of Total Visits
12/12/20,202050,X,US,-140,-54,-102,-262,-184,67,733.15,100421,34416.8886,28097.0401,32708.1742,23702.4276,35453.7736,27027.3237,39700.5703,30754.6066,44508.9384,35194.4304,33315.6392,24646.4999,36128.2433,27591.3062,40317.5355,31291.0126,42291.8699,32659.4653,38772.8153,29492.7243,34693.9392,24850.4842,39211.7889,29229.1634,37753.4743,29375.0459,0,0,0,0,0,0,0,,19.4,1483732,2127689,12709490,51481,144854,16679,592629,61089.4596,216851.3333,49737.66667,301820,17628,0.017903052,0,0.021131222,3761,7.3
12/19/20,202051,X,US,-137,-42,-154,-259,-194,73,746.17,104238,41617.6941,35816.6033,40068.4013,30131.6389,43406.7457,34146.3837,48797.4782,38905.5622,55542.9334,45049.476,40732.2639,31206.867,44272.5633,34921.9778,49632.7598,39618.8222,52686.5376,41721.5923,48042.6402,37526.4121,42662.324,31642.2934,48161.5331,37072.1425,46587.6848,37311.0354,191365,0,0,0,0,0,0,,18.7,1497672,2274436,13477097,54138,151877,18274,563613,63387.7702,217550.6667,47795.33333,320972,19152,0.019569187,0,0.023560179,3771,7.4
12/26/20,202052,X,US,-157,-19,-122,-274,-298,87,697.72,104764,48064.4705,41328.7939,46239.995,34208.3934,50201.5916,38894.7105,57064.8846,44840.626,67017.1241,54026.7875,46764.9993,35231.3334,50984.6773,39620.1503,58392.2773,45936.4833,63917.0216,50145.7008,58414.9746,45333.0593,51007.9366,37406.4347,57335.472,43732.9351,54414.4401,42959.3096,1245160,0,0,0,0,0,0,,18.7,1318508,1969432,12932065,54559,155763,15615,490317,59493.6149,219741.3333,47146.66667,337615,16643,0.017652528,0,0.021200469,3772,7.8
1/2/21,202053,X,US,-156,-64,-90,-284,-299,100,721.68,111163,35929.5175,31551.1213,34949.7901,25901.5861,37768.0314,29285.7429,42726.7227,33587.3263,50577.1431,40964.6418,34783.2674,26263.4472,38181.6667,29716.5898,43815.4558,34520.1523,48977.6429,38470.4914,44048.9815,34293.607,38058.1256,28002.2959,43120.4818,32991.5458,41237.3671,32570.9489,2855121,0,0,0.713404176,4.904270537,0.307488621,1.305439082,,19.1,1436312,1607509,10931696,55545,160418,18371,571375,66738.1925,224810,49767.66667,356493,18878,0.02508533,0,0.029908182,3749,8.1
1/9/21,202101,X,US,-161,-74,-160,-270,-195,78,717.06,117682,30243.5493,25564.4562,30397.8362,21817.9117,32068.5857,24044.1864,35640.5193,27058.0352,40079.8537,31290.1323,30360.8478,22174.3852,32559.4664,24492.7447,36158.8294,27601.3837,38604.231,29357.6411,35453.958,26615.447,32081.2728,22775.9276,36112.3842,26465.5097,34113.8229,26052.7749,4329164,212366,0.130045051,2.640626731,17.44965311,1.054462209,4.20478612,,20.3,1693819,1964586,12540553,55390,165346,21784,552492,73786.4037,221144.3333,45525.33333,378993,22500,0.022688977,0,0.026627263,3546,8.3
1/16/21,202102,X,US,-174,-88,-146,-280,-196,75,722.21,109697,32451.1482,26126.8152,31782.9507,21890.4975,33540.0417,24170.1778,37524.0613,27545.5261,42980.7191,32774.2157,31698.3805,22222.044,34048.905,24621.3733,38353.6325,28264.9632,41538.3236,30820.6244,37989.1785,27690.354,33756.5891,23039.6662,38033.7611,26868.4331,35949.3033,26551.9811,7405694,1161847,0.891082823,2.6792457,16.36285248,0.777228848,3.625575877,,17.8,1556653,2106103,13994065,54850,165887,23255,530560,63941.2981,219842,43102.66667,402814,23821,0.019714098,0,0.023547994,3569,7.5
1/23/21,202103,X,US,-176,-96,-127,-288,-207,75,728.59,95714,34420.2967,26420.5874,32886.1005,21657.9297,35159.3227,24179.9182,39862.0462,27935.7787,46465.1921,34035.8908,32782.869,21949.9446,35643.7572,24610.2577,40836.0426,28753.2681,44933.0904,32020.598,40820.3746,28528.0054,35224.6044,22965.3621,39887.9681,26929.6106,38201.9506,26967.5127,10786496,2112815,1.359377602,2.365035919,16.18556553,0.733671516,3.674058752,,15.5,1228147,1969598,13082019,52537,158470,21447,526888,61046.8509,208575.6667,33548.33333,424597,21783,0.017329846,0,0.02086494,3568,6.3
1/30/21,202104,X,US,-182,-101,-184,-290,-193,74,718.49,82262,31808.3293,25003.0383,30601.5296,20286.2882,32562.9895,22602.7813,36655.6952,25970.5791,42451.0205,31429.5592,30451.5388,20544.8984,33019.268,22987.8399,37597.0584,26753.5371,41218.1942,29754.8718,37461.3745,26478.4356,32735.3786,21495.1605,37087.3185,25267.1782,35072.9272,25039.4475,14100216,3744991,1.837280753,2.018855689,15.96177476,0.706516076,3.630279775,,12.7,1051362,1848590,12814916,46938,141965,21844,514398,48472.0745,194952.3333,22090.66667,446765,22168,0.0149509,0,0.018114618,3571,5.1
2/6/21,202105,X,US,-170,-89,-161,-286,-195,73,722.52,70369,32052.1352,25202.0492,30979.8533,20404.5135,32860.0552,22642.7874,36900.0258,25971.3641,42721.69,31406.6703,30912.4614,20719.0525,33278.973,23013.1905,37832.3064,26724.6034,41513.2747,29744.4031,37503.7342,26307.1998,32893.9609,21480.7682,37060.7249,25090.1514,35406.4526,25098.9901,21955785,6687436,1.884974493,1.376489567,12.66959477,0.544738788,3.299947036,,10.5,843753,1731876,11425090,41147,126370,22541,484475,43047.9627,182690.6667,11849.66667,467876,21111,0.011427838,0,0.014406815,,
2/13/21,202106,X,US,-177,-77,-196,-280,-197,74,735.11,57021,34599.8292,28033.7507,33461.5876,22397.9537,35373.8974,24885.2194,39750.9399,28598.6435,46182.631,34656.2664,33124.3527,22620.8502,35825.0992,25274.3617,40734.8833,29378.5064,45037.8562,32918.1016,40458.8581,29016.527,35636.5354,23723.5998,39934.0042,27594.0159,38240.8916,27644.6111,34328102,12054623,2.411027213,1.169292555,9.12190191,0.574596985,3.304705843,,7.9,656000,1593888,11195998,35406,109068,21791,432016,34237.5186,160228,3139.333333,485440,17564,0.011579833,0,0.014574584,,
2/20/21,202107,X,US,-196,-101,-194,-294,-243,91,691.87,47044,33632.9694,27107.964,32261.0232,21027.4093,34439.1117,23582.8428,38745.1439,27120.4843,45099.3513,33080.88,32170.3319,21426.137,34941.1694,24030.3079,39635.5737,27836.0459,43811.5797,31199.2828,39266.098,27475.2972,34068.149,22123.3378,39303.1588,26471.2543,37328.4032,26287.2453,41188516,17206746,3.193789473,1.105145656,0.998283637,0.658888789,3.266537058,,6.7,464246,1235069,9429673,29899,92221,13398,337160,29690.2407,146348,942.6666667,498453,13013,0.010633264,0,0.0135101,,
2/27/21,202108,X,US,-124,-66,-73,-239,-174,61,806.03,42450,40965.5823,33475.5695,39806.713,25673.8196,42403.5185,28677.9653,47365.7981,32787.9734,54749.0512,39600.4866,39532.4486,26026.9066,42840.664,29094.4923,48494.0122,33652.9988,53309.2276,37474.2413,48127.3528,33249.5776,42266.9859,27146.5902,47469.2006,31623.5964,45557.9274,31663.7677,46535573,22667531,3.428514469,0.876295298,0.013329331,0.667541346,3.323809616,,6,475262,1505102,10363375,25527,77122,14336,306957,24144.8797,125404,170,512253,13800,0.009801042,0,0.012629392,,
3/6/21,202109,X,US,-105,-48,-47,-228,-173,54,835.82,36062,32568.7677,25931.0763,31950.8536,19589.0003,33549.4706,21685.1986,37207.277,24718.685,42809.2491,29795.4113,31681.8089,19864.6004,33844.9268,21966.3584,38061.5209,25335.6975,41861.2313,28310.7284,38022.7787,25176.2535,33975.8487,20770.8362,37959.0059,24136.7074,35810.8332,23874.0562,54906641,28823773,3.979643299,0.728932222,0,0.514024576,2.592261977,,3.8,417419,1436531,10057715,21352,64234,12107,224574,22015.5602,,,524368,12115,0.009512231,0,0.012289155,,
3/13/21,202110,X,US,-42,-18,17,-95,-75,21,576.51,34173,,,,,,,,,,,,,,,,,,,,,,,,,,,64973683,36762485,4.626182134,0.614627789,0,0.039351846,0.196069462,,,41265,130414,1156241,2801,8137,839,21734,11482.7199,,,534315,9947,0.008772655,0,0.009911937,,
1/4/20,202001,AL,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1081,0,0,0,0,0,0,892,2.6
1/11/20,202002,AL,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1127,6,0,0,0,0,0,893,2
1/18/20,202003,AL,1,,,,,,,668.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1039,0,0,0,0,0,0,894,2
1/25/20,202004,AL,1,,,,,,,751.43,,974.4922,923.034,832.34,793.8993,955.379,912.3174,1157.6017,1107.6629,1472.0002,1412.2757,813.5253,777.556,945.2523,902.2489,1153.5602,1101.3888,1427.5804,1367.5479,1394.6083,1333.971,926.7595,886.2233,1072.3333,1025.2874,1044.9844,998.3082,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1056,0,0,0,0,0,0,897,2.2
2/1/20,202005,AL,1,,,,,,,743.38,,1124.3102,1080.5969,977.6572,947.1351,1107.4373,1071.4461,1348.3559,1304.0578,1636.2336,1582.2383,949.8281,921.4019,1108.6808,1073.3193,1335.0113,1288.3378,1607.5144,1553.1846,1568.688,1516.0005,1074.2566,1043.5056,1239.8445,1198.6693,1208.4813,1168.4193,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1026,0,0,0,0,0,0,900,2.5
2/8/20,202006,AL,1,,,,,,,741.91,,1156.6824,1131.5067,1005.8586,988.3314,1145.5643,1125.9214,1374.06,1352.6248,1687.3622,1660.1574,988.9348,972.9007,1137.4222,1118.3987,1352.9328,1330.4594,1655.6862,1625.9607,1604.5915,1579.4105,1102.7196,1084.4884,1277.2003,1256.3318,1242.9325,1222.0446,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1120,0,0,0,0,0,0,901,2.5
2/15/20,202007,AL,1,299,15,694,121,40,-19,817.08,,1295.817,1253.3075,1126.0394,1091.9931,1285.718,1253.0876,1551.3797,1511.8386,1904.9191,1859.7332,1110.2293,1079.776,1278.0201,1244.4294,1526.9228,1487.4685,1859.2118,1807.1804,1816.0394,1773.2281,1232.2149,1193.2658,1426.6012,1387.2628,1399.7338,1364.0033,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1095,0,0,0,0,0,0,903,2.2
2/22/20,202008,AL,1,-432,-1464,382,628,-789,317,839.26,,1243.4066,1206.657,1065.1786,1030.6691,1215.3863,1189.8124,1482.9068,1462.4093,1889.351,1874.7207,1042.4547,1013.7947,1212.0505,1184.2973,1465.5398,1440.8931,1833.0512,1809.0586,1754.951,1733.1047,1174.7078,1132.8563,1382.5317,1352.0319,1341.0283,1317.4741,0,0,0,0,0,0,0,4.921828769,,0,0,0,0,0,0,0,0,1098,0,0,0,0,0,0,903,2.1
2/29/20,202009,AL,1,4477,1164,1658,1347,708,-154,870.21,,1393.2055,1349.6859,1239.2376,1199.8528,1382.0088,1350.7311,1634.3216,1607.8534,1972.1856,1946.9422,1219.5109,1186.4188,1374.1972,1342.2461,1624.0261,1592.7512,1924.2379,1887.3519,1906.7068,1875.023,1360.9046,1312.2113,1549.8717,1516.8337,1485.1578,1456.1701,0,0,0,0,0,0,0,4.069735147,,0,0,0,0,0,0,0,0,1162.666667,74.66666667,0,0,0,0,0,904,2
3/7/20,202010,AL,1,5670,2472,2012,1380,976,-102,882.18,,1332.6397,1287.4606,1186.7312,1140.6473,1314.9734,1280.537,1569.1978,1541.9157,1871.4765,1856.0572,1157.0954,1119.7662,1318.1453,1281.4666,1552.5211,1520.14,1844.7724,1810.1016,1828.2389,1788.2629,1299.051,1242.3693,1485.3324,1450.6332,1419.6739,1389.0373,0,0,0,0,0,0,0,3.961472391,,0,0,0,0,0,0,0,0,1054,0,0,0,0,0,0,908,2.4
3/14/20,202011,AL,1,4411,6314,3375,1483,683,-166,881.32,,967.3179,898.7147,846.8554,783.2804,970.206,909.5721,1166.462,1107.9425,1357.149,1297.2609,844.0261,789.2995,975.5176,916.0974,1146.6992,1082.3998,1309.8792,1227.4032,1290.2635,1197.7682,925.9501,850.1313,1075.6075,1017.4442,1043.6191,985.2132,0,0,0,0,0,0,0,4.376593346,,6,22,28,0,0,0,0,0,1091,23,0,0,0,0,0,908,3.5
3/21/20,202012,AL,1,-5045,6519,1730,-313,-6294,1568,649.91,,709.782,655.4907,657.1479,605.598,732.6113,690.0832,828.5614,786.7508,839.553,801.1146,656.998,614.4254,735.8321,692.9602,830.8701,779.9061,813.1158,763.5648,869.1631,805.7766,706.9004,644.4442,780.6047,732.6423,748.0444,707.789,0,0,0,0,0,0,0,4.656546484,,118,6,124,0,0,0,0,0,1057,0,0,0,0,0,0,907,5.5
3/28/20,202013,AL,1,-11696,-1048,1279,-2963,-12331,2495,504.2,,539.4714,483.7104,519.3202,468.0394,568.9836,522.1209,617.3765,567.7674,569.7335,516.5942,527.2217,482.1919,571.04,523.8894,615.3866,557.9979,554.2879,497.9562,614.2837,545.5888,555.2983,494.363,590.2389,535.0617,562.8684,516.5449,0,0,0,0,0,0,0,3.070011797,,572,4156,4728,0,0,3,0,0,1065.333333,14,4,4,0,0,0,908,5.6
4/4/20,202014,AL,1,-12137,898,917,-4120,-14150,2690,482.23,,545.0471,484.2608,523.4946,469.9635,565.5773,518.7419,624.1947,571.9961,582.705,529.0915,525.9066,480.4202,575.6901,526.2103,621.4214,562.0919,564.1882,506.5999,608.5832,539.659,573.5433,509.0161,590.6033,532.4802,563.1536,515.9907,0,0,0,0,0,0,0,1.544387255,,884,5089,5973,0,0,40,0,212,1139.666667,98.66666667,44,40,0,0,0,913,5
4/11/20,202015,AL,1,-10097,-1803,388,-5366,-16272,2962,471.01,,461.5628,404.0055,441.5109,390.9651,479.8126,436.1388,528.5608,479.8775,486.7954,438.0139,446.1233,403.2703,485.2353,438.9386,525.8515,470.5478,473.6421,420.7029,514.5585,450.8181,483.6551,423.5944,493.9478,438.1602,476.257,432.2201,0,0,0,0,0,0,0,0.99270013,,1611,8785,10396,0,0,48,0,190,1108,77,92,48,4.998103,8.782327087,5.223584,912,4.1
4/18/20,202016,AL,1,-7092,-2224,-324,-4853,-15196,2639,530.21,,493.5678,384.3152,483.2499,380.0925,524.1308,424.0574,565.1439,458.3185,499.2464,406.4399,493.6593,396.9867,535.1667,431.4156,553.4985,441.5721,482.044,385.6054,533.4792,418.7426,505.4074,392.1475,524.7292,414.2961,519.0039,421.1614,0,0,0,0,0,0,0,0.566658828,,1464,19825,21289,0,0,55,0,218,1118.333333,93.33333333,153,61,4.7763204,52.0613623,4.6414383,909,3.3
4/25/20,202017,AL,1,-6139,-1215,-259,-4170,-14445,2665,585.93,,611.1438,512.1949,592.0015,504.3559,641.039,559.6991,693.3471,603.7654,627.5157,541.6663,602.4929,524.0466,650.1596,565.2213,684.1133,587.778,606.0543,515.6876,664.5245,559.6971,622.7744,524.1575,652.0007,557.249,636.0211,554.4552,0,0,0,0,0,0,0,0.489620316,,1482,27324,28806,0,0,66,0,219,1110.333333,96.33333333,209,56,5.5624212,52.09160829,6.5079724,909,2.8
5/2/20,202018,AL,1,-3776,999,1737,-2673,-13089,2184,671.41,,745.5647,610.343,716.8872,598.2689,779.387,666.1229,844.7815,721.1886,766.2588,647.9225,732.5732,623.4863,789.5503,672.4566,832.6375,702.5923,737.7896,613.9606,804.6899,666.2648,757.1125,624.6945,783.0808,657.8319,774.1072,660.6726,0,0,0,0,0,0,0,0.283414362,,1297,19568,20865,0,0,76,0,184,1121,110,288,79,4.3928276,48.81481001,4.4305022,912,2.5
5/9/20,202019,AL,1,-2399,2702,1984,-1637,-11861,2089,777.53,,1080.3952,904.7716,1023.7687,869.021,1123.5694,981.2757,1237.6232,1085.9058,1163.008,1017.8287,1041.1698,902.5248,1143.9103,995.5677,1216.9247,1055.13,1118.818,959.0103,1186.7092,1012.9004,1089.5917,917.0822,1126.1426,972.3891,1128.8129,986.3494,0,0,0,0,0,0,0,0.284349603,,2133,31152,33285,0,0,100,0,205,1131.333333,130.3333333,390,102,4.2606986,46.6442302,5.1659602,908,2.2
5/16/20,202020,AL,1,-1549,2161,3049,-1126,-10467,1711,650.14,,1127.4156,942.6974,1047.5379,885.6224,1160.7313,1012.3503,1302.2711,1146.0844,1258.2813,1109.129,1056.4267,913.1672,1179.8318,1025.4729,1290.1296,1121.7962,1211.9728,1042.8482,1259.9898,1082.9626,1111.2006,933.5071,1187.2301,1028.6841,1181.123,1032.163,0,0,0,0,0,0,0,0.211694358,,1956,26044,28000,0,0,97,0,159,1116.666667,117.6666667,485,95,2.7529914,34.8348891,3.7955031,910,2.1
5/23/20,202021,AL,1,-903,2341,2677,-556,-10210,1678,995.14,,1300.5769,1107.9751,1196.19,1022.7209,1336.0767,1182.6147,1509.1603,1348.7945,1522.478,1363.2924,1202.6077,1051.5246,1351.2625,1192.1439,1502.1002,1326.7742,1465.6426,1279.4621,1491.0211,1301.3663,1258.568,1065.1214,1376.9431,1212.4592,1376.0338,1221.1558,0,0,0,0,0,0,0,0.313911443,,2415,26767,29182,0,0,61,7951,202,1124.666667,134.6666667,549,64,3.3710065,0,3.9678084,912,2
5/30/20,202022,AL,1,-1734,1721,2774,-574,-12300,1782,1013.26,,1234.3863,1046.7535,1129.5849,963.1239,1268.5658,1116.8251,1428.4981,1270.8646,1448.0066,1286.5708,1135.3163,990.1245,1273.4094,1119.3842,1437.6748,1264.8321,1390.8638,1200.6269,1419.6125,1231.837,1183.35,1000.6387,1307.2421,1150.9605,1305.9077,1152.1556,0,0,0,0,0,0,0,0.197739285,,3421,26104,29525,0,0,72,1404,237,1073.666667,75.66666667,618,69,3.6217044,0,4.0424794,917,2
6/6/20,202023,AL,1,103,2689,3289,249,-8989,1419,1025.35,,1308.4726,1096.6506,1199.4553,1010.2557,1346.7667,1173.2471,1503.6948,1324.263,1557.2067,1371.8365,1207.324,1040.2405,1348.6912,1173.1018,1512.4923,1315.6081,1493.9415,1279.6329,1506.4604,1292.736,1268.5895,1061.674,1380.7695,1200.7925,1382.9344,1206.9025,0,0,0,0,0,0,0,0.392034984,,2684,30759,33109,0,0,71,2040,167,1143,167,689,71,4.3448438,0,5.209898,917,2
6/13/20,202024,AL,1,-671,1687,2654,141,-8881,1383,1079.12,,1330.7062,1120.0219,1210.5241,1024.1341,1354.9934,1182.8026,1542.6405,1361.9279,1636.787,1448.1713,1210.6344,1047.3554,1365.9862,1190.7037,1547.1348,1351.2262,1565.8512,1344.139,1555.1488,1344.0191,1283.1942,1074.7686,1424.1309,1245.8471,1409.579,1234.5806,0,0,0,0,0,0,0,0.507409689,,4558,43050,47562,0,0,84,2113,248,1110,136,773,84,3.9765274,0,4.628908,915,2.3
6/20/20,202025,AL,1,216,2469,4321,1174,-8942,1122,1172.6,,1448.7868,1206.416,1297.893,1081.1909,1472.1299,1271.7616,1679.1455,1471.8168,1826.5745,1622.1053,1303.4089,1111.11,1477.8247,1276.9442,1687.1772,1464.1221,1738.6733,1487.0087,1720.6569,1483.792,1399.5498,1154.3206,1543.8418,1345.4453,1532.5221,1331.3695,0,0,0,0,0,0,0,0.403862157,,4948,41323,46228,0,0,65,2466,202,1059.666667,92.66666667,838,65,4.5284553,0,5.8465028,918,3.1
6/27/20,202026,AL,1,-1068,963,2642,1017,-9539,1413,1152.2,,1302.7369,1099.796,1166.4697,978.2331,1326.9771,1158.1982,1515.868,1346.7748,1664.3085,1486.0503,1165.263,1002.1294,1332.0733,1161.6754,1522.0523,1333.7176,1595.3256,1376.7553,1570.662,1362.1464,1234.6915,1020.5196,1408.1505,1238.2943,1389.4186,1220.4637,0,0,0,0,0,0,0,0.426416479,,5534,38969,44926,0,0,81,2892,254,1116,151,919,81,4.7559159,0,5.4280285,920,4.4
7/4/20,202027,AL,1,-506,2911,3117,670,-13410,1524,1123.02,,1237.714,1014.6955,1126.8463,921.9731,1268.7941,1078.6174,1423.7267,1231.7862,1530.0062,1327.831,1128.592,945.6571,1267.9006,1079.9604,1445.731,1236.0764,1458.5482,1217.7928,1461.0067,1240.1199,1199.7771,967.416,1333.5208,1146.8883,1311.4252,1121.4582,0,0,0,0,0,0,0,0.313510458,,7779,50283,57559,0,0,88,3216,209,1158.333333,195.3333333,1007,88,7.654207,0,7.3015691,920,5.9
7/11/20,202028,AL,1,-1099,912,2925,808,-10591,1404,1156.63,,1189.6574,994.2765,1079.0209,896.6772,1214.5163,1047.7465,1371.9905,1209.0931,1491.095,1325.5982,1079.0257,919.27,1219.9204,1054.0106,1391.9139,1210.9483,1412.3092,1205.9087,1428.7565,1234.4894,1132.1881,924.9369,1292.8568,1128.6306,1265.8875,1102.3532,0,0,0,0,0,0,0,0.842531805,,9085,50847,59782,0,0,107,3701,3839,1218.333333,253.3333333,1114,107,7.4213878,0,8.0011882,918,6.6
7/18/20,202029,AL,1,-1224,932,2699,602,-10176,1385,1155.19,,1227.4042,1014.2705,1101.7092,906.4141,1246.7937,1066.471,1424.5266,1242.0275,1568.7874,1375.1816,1100.3962,929.4897,1254.6184,1073.7648,1432.1772,1232.8105,1498.8474,1261.4132,1481.3511,1262.9912,1169.9705,946.739,1327.5596,1142.8903,1305.9582,1125.7287,0,0,0,0,0,0,0,0.70359431,,13287,59188,72074,0,0,172,3953,1037,1225.333333,264.3333333,1286,172,8.369968,0,8.950424,917,6.6
7/25/20,202030,AL,1,-1605,602,2189,539,-10228,1415,1161.48,951,1222.3591,1020.0726,1094.5934,907.054,1247.9845,1074.9195,1422.3481,1245.8381,1578.8708,1388.8877,1093.6584,930.2809,1250.8352,1077.283,1435.1378,1240.1552,1505.5756,1275.2005,1489.2351,1270.866,1157.4717,944.3072,1319.9759,1142.0159,1307.7212,1133.6927,0,0,0,0,0,0,0,0.489508657,,12896,54220,66354,0,0,170,2774,1375,1248,285,1456,170,8.4904637,0,8.2963431,919,5.9
8/1/20,202031,AL,1,-1206,612,2311,357,-10266,1372,1147.26,957,1236.7223,1038.4443,1118.6051,932.8188,1266.9301,1091.3295,1444.6529,1265.2573,1579.2469,1390.6991,1121.2376,957.9768,1264.5849,1090.0698,1450.0492,1253.0342,1524.2493,1295.7466,1516.3876,1296.039,1196.1216,980.4573,1338.9534,1161.5773,1321.8793,1147.8607,0,0,0,0,0,0,0,0.519401447,,11219,44541,55007,0,0,147,2891,1364,1277,319,1603,147,7.4492763,0,7.5131738,921,5.3
8/8/20,202032,AL,1,-591,1317,2937,450,-9961,1150,1180.84,741,1261.723,1043.9747,1130.903,926.5089,1271.9759,1082.6172,1458.4137,1263.5192,1682.2785,1482.9484,1115.9337,937.8185,1271.2062,1079.7804,1475.5115,1264.0337,1626.65,1379.0461,1616.4173,1378.2384,1224.2756,989.6286,1367.8102,1172.3798,1342.274,1152.1087,0,0,0,0,0,0,0,0.630383271,,9038,43093,51140,0,0,132,2522,1016,1288.666667,333.6666667,1755,152,7.265502,0,7.5546038,924,4.7
8/15/20,202033,AL,1,-1582,265,1987,-38,-9890,1205,1174.46,707,1242.5301,1036.1241,1122.1926,920.8211,1257.4509,1074.5199,1444.1874,1253.3607,1653.5659,1462.7571,1104.1758,929.2283,1252.2728,1065.8142,1458.5433,1251.6833,1618.1586,1381.6239,1601.54,1371.2721,1225.2071,989.9304,1342.0445,1152.2034,1324.8213,1141.003,0,0,0,0,0,0,0,,,9193,78322,86852,0,0,161,3600,1070,1223.666667,269.6666667,1896,141,7.719121,0,8.818383,925,3.9
8/22/20,202034,AL,1,-1224,-124,503,-113,-4684,1088,1146.13,751,1155.9501,959.7924,1047.4771,857.3833,1171.2212,994.2745,1342.3979,1157.1494,1539.3433,1348.3506,1030.9634,864.528,1163.9211,984.851,1347.8801,1146.1063,1520.0964,1290.9311,1501.6576,1282.5955,1138.9184,915.7006,1242.4173,1059.1344,1234.6197,1056.968,0,0,0,0,0,0,0,,,6952,72313,78522,0,0,115,3161,895,1231,272,2011,115,7.5185711,0,7.6231469,926,3.4
8/29/20,202035,AL,1,-1430,-499,140,-342,-3921,1201,1052.28,839,1016.5045,836.852,922.0106,747.6848,1030.5857,870.2702,1182.1756,1011.747,1312.3716,1140.7526,918.5429,764.1875,1025.908,863.0251,1176.2669,991.9632,1294.2737,1090.7862,1281.4331,1081.5606,1007.6551,799.6318,1090.0918,916.7737,1078.7813,918.5808,0,0,0,0,0,0,0,,,9357,50179,56236,0,0,141,3344,765,1154,199,2152,141,7.3335047,0,7.9631766,927,3
9/5/20,202036,AL,1,-897,-91,226,-202,-3984,836,1124.75,865,1104.5066,929.8616,1012.1957,835.4344,1135.0197,969.5766,1278.3867,1112.5563,1422.5608,1253.7783,1005.0184,848.4394,1123.7042,958.5369,1285.534,1104.2138,1401.7421,1198.7077,1395.6714,1197.4868,1108.7801,902.072,1193.4228,1024.8495,1175.7181,1013.5818,0,0,0,0,0,0,0,,,7914,22166,26227,0,0,123,3126,647,1161,198,2275,123,10.0256105,0,12.2607768,927,2.8
9/12/20,202037,AL,1,-1365,-391,1439,-387,-6727,746,1135.05,777,1094.1136,911.9116,991.8018,808.8313,1124.1548,948.0858,1283.5542,1102.5122,1438.8481,1250.9194,987.7018,822.8542,1113.5457,939.6064,1289.1383,1092.2343,1406.3684,1185.5507,1386.6934,1175.3589,1082.1116,869.9536,1188.0627,1006.087,1173.6521,998.6722,0,0,0,0,0,0,0,0,,5843,32553,37049,0,0,75,3069,613,1186.333333,217.3333333,2350,75,5.0029174,0,5.5919873,930,2.7
9/19/20,202038,AL,1,-2776,-944,1969,-1242,-9997,820,1051.49,743,1024.7841,843.4956,929.2112,745.6,1051.1446,874.1392,1202.6511,1015.6566,1354.1217,1160.6977,925.3169,759.9674,1051.6886,873.0304,1195.2822,993.9404,1323.5967,1102.3063,1305.2019,1086.8091,1017.5484,798.4702,1107.9901,919.6812,1099.6464,923.7466,0,0,0,0,0,0,0,0,,6518,39725,44876,0,0,87,7009,700,1155.333333,175.3333333,2437,87,6.6097152,0,7.1207423,930,2.6
