date,epiweek,region,fips,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,kinsa_cases,hospitalization,n_visits,covidnet,positiveIncrease,negativeIncrease,totalTestResultsIncrease,onVentilatorCurrently,inIcuCurrently,deathIncrease,recovered,hospitalizedIncrease,Observed Number,Excess Higher Estimate,death_jhu_cumulative,death_jhu_incidence
2020-05-02,202018,NJ,34,-7980.0,-2792.0,-491.0,-7012.0,-7670.0,3119.0,0.6086180723687348,0.03949056544731983,0.021185871658464243,,18194.0,30432.0,48626.0,9097.0,12429.0,1879.0,78210.0,3516.75,6714.0,1387.0,7742.0,1828.0
2020-05-09,202019,NJ,34,-6986.0,-1554.0,3651.0,-6268.0,-7159.0,2996.0,0.0,0.010122977751353379,0.004359952482494522,,13368.0,29526.0,42894.0,7952.0,10641.0,1374.0,109494.0,2869.625,,,9116.0,1374.0
2020-05-16,202020,NJ,34,,,,,,,,,,,8004.0,162014.0,170018.0,6483.0,8470.0,1133.0,116791.0,2129.1875,,,10261.0,1145.0
2020-03-07,202010,NM,35,2691.0,2343.0,1482.0,1385.0,650.0,-168.0,3.5305777556073683,0.0034577713802922674,0.003160209254107977,0.0,0.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,1583.0,21.0,0.0,0.0
2020-03-14,202011,NM,35,2088.0,4022.0,1290.0,1371.0,-243.0,-1.0,3.847618206329989,0.003301311136840129,0.0029528735547373628,0.2,10.0,189.0,199.0,0.0,0.0,0.0,0.0,0.0,1374.0,0.0,0.0,0.0
2020-03-21,202012,NM,35,-2657.0,3284.0,275.0,352.0,-4117.0,824.0,3.2797919531490463,0.0031448508933879893,0.0024326896826509467,0.4,47.0,3534.0,3581.0,0.0,0.0,0.0,0.0,0.0,1542.0,24.0,0.0,0.0
2020-03-28,202013,NM,35,-7160.0,-1135.0,-1390.0,-2675.0,-6724.0,1266.0,2.627581936928057,0.0028006383577932844,0.0018320802189937208,1.3,134.0,5425.0,5559.0,0.0,0.0,1.0,0.0,0.0,1461.0,0.0,1.0,1.0
2020-04-04,202014,NM,35,-7001.0,-1354.0,-1234.0,-3518.0,-7155.0,1273.0,1.1859903059517585,0.002675470163031573,0.001633598713190535,2.3,304.0,5941.0,6245.0,18.0,0.0,9.0,158.0,0.0,1591.0,74.0,11.0,10.0
2020-04-11,202015,NM,35,-4737.0,-650.0,-975.0,-4163.0,-7648.0,1341.0,0.7394073936289357,0.002612886065650718,0.001372400002951398,3.0,596.0,10870.0,11466.0,126.0,0.0,9.0,1141.0,0.0,1550.0,63.0,19.0,8.0
2020-04-18,202016,NM,35,-4409.0,-1167.0,-2286.0,-4240.0,-7411.0,1316.0,0.29625684557222404,0.0022373814813655846,0.0012536062392550671,4.1,620.0,7895.0,8515.0,18.0,0.0,32.0,2262.0,242.0,1583.0,105.0,53.0,34.0
2020-04-25,202017,NM,35,-3389.0,-498.0,-1016.0,-3603.0,-7009.0,1239.0,0.4304929622256285,0.002378195700472509,0.0012336843037283533,3.5,810.0,15087.0,15897.0,0.0,0.0,33.0,3716.0,170.0,1376.0,17.0,93.0,40.0
2020-05-02,202018,NM,35,-2876.0,-16.0,-478.0,-3103.0,-6835.0,1083.0,0.255850564004774,0.001846230872735238,0.0010152808623984538,4.8,992.0,18616.0,19608.0,0.0,0.0,47.0,4914.0,175.0,814.0,0.0,138.0,45.0
2020-05-09,202019,NM,35,-2779.0,528.0,17.0,-2478.0,-6369.0,1108.0,0.0,0.0006101949494633412,0.00015421053796604416,3.9,1160.0,20984.0,22144.0,0.0,0.0,50.0,6837.0,202.0,,,191.0,53.0
2020-05-16,202020,NM,35,,,,,,,,,,,989.0,30207.0,31196.0,0.0,0.0,72.0,10049.0,97.0,,,259.0,68.0
2020-03-07,202010,NY,36,4770.0,3165.0,3401.0,1179.0,1719.0,-202.0,4.978598732872189,0.0582814406859217,0.06114410937880454,0.1,70.0,44.0,114.0,0.0,0.0,0.0,0.0,0.0,8025.0,0.0,0.0,0.0
2020-03-14,202011,NY,36,3436.0,7360.0,6908.0,-158.0,264.0,312.0,5.801112552744683,0.05712363488437588,0.06072574873274355,0.6,448.0,2687.0,3135.0,0.0,0.0,0.0,0.0,0.0,7588.0,0.0,6.0,6.0
2020-03-21,202012,NY,36,-9354.0,7165.0,4819.0,-6118.0,-10169.0,3998.0,5.600215059511625,0.06569765622555307,0.05868338141652341,2.2,9832.0,32302.0,42134.0,0.0,0.0,44.0,0.0,1603.0,8050.0,62.0,195.0,189.0
2020-03-28,202013,NY,36,-19843.0,-7179.0,1145.0,-11870.0,-18630.0,6463.0,3.9452149899032785,0.10157399004912852,0.06374576658870057,6.4,41962.0,68535.0,110497.0,0.0,4628.0,684.0,4771.0,8451.0,9250.0,1298.0,1588.0,1393.0
2020-04-04,202014,NY,36,-18919.0,-6262.0,217.0,-12838.0,-19873.0,6647.0,2.9219993414722127,0.14860593923084145,0.07537132274273403,8.9,61386.0,66301.0,127687.0,0.0,21374.0,2837.0,45691.0,16329.0,12575.0,4643.0,5991.0,4403.0
2020-04-11,202015,NY,36,-17763.0,-1031.0,2594.0,-12430.0,-20686.0,6683.0,1.7349901444102416,0.1672872922990268,0.07044175047406827,6.6,66754.0,90605.0,157359.0,0.0,32908.0,5062.0,117067.0,14296.0,14725.0,6861.0,12498.0,6507.0
2020-04-18,202016,NY,36,-18634.0,-7127.0,-178.0,-13108.0,-20194.0,6754.0,1.0285484607591546,0.1439590700003129,0.061134517335773166,5.3,56274.0,99278.0,155552.0,0.0,35970.0,4735.0,201017.0,11746.0,13989.0,6173.0,18760.0,6262.0
2020-04-25,202017,NY,36,-16715.0,-4872.0,2307.0,-12066.0,-18947.0,6462.0,0.8677822522797144,0.10590793879275276,0.05748216248920896,5.4,45411.0,135625.0,181036.0,0.0,35112.0,3237.0,297806.0,9034.0,11800.0,4084.0,22009.0,3249.0
2020-05-02,202018,NY,36,-14954.0,-3197.0,1588.0,-11338.0,-18386.0,5864.0,0.6708478683721428,0.06735613480614575,0.056224129153170176,4.2,30834.0,150669.0,181503.0,0.0,5016.0,2310.0,373847.0,6431.0,9479.0,1883.0,24198.0,2189.0
2020-05-09,202019,NY,36,-13026.0,-230.0,5778.0,-10129.0,-17110.0,5679.0,0.0,0.0209656726225866,0.009431929697703071,3.7,20145.0,174552.0,194697.0,6923.0,8451.0,2362.0,400552.0,4365.0,,,26612.0,2414.0
2020-05-16,202020,NY,36,,,,,,,,,,,15110.0,209839.0,224949.0,13259.0,16077.0,1207.0,415097.0,2908.0,,,28049.0,1437.0
2020-03-07,202010,NC,37,8448.0,3640.0,3886.0,1111.0,1347.0,-333.0,5.124474979942842,0.015020183371405324,0.0232002006950542,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7688.0,0.0,0.0,0.0
2020-03-14,202011,NC,37,6902.0,8411.0,8235.0,978.0,217.0,-199.0,5.40329196800072,0.014785493006227116,0.022715433597237492,,21.0,137.0,158.0,0.0,0.0,0.0,0.0,0.0,6728.0,0.0,0.0,0.0
2020-03-21,202012,NC,37,-8885.0,10397.0,4458.0,-1846.0,-10336.0,3173.0,5.307137046502636,0.01347122696122915,0.019156047783131288,,161.0,4955.0,5116.0,0.0,0.0,0.0,0.0,0.0,5546.0,0.0,0.0,0.0
2020-03-28,202013,NC,37,-19207.0,-1136.0,618.0,-5502.0,-18696.0,5169.0,2.949378795383754,0.012250837062302471,0.014293619815685204,,751.0,11500.0,12251.0,0.0,0.0,4.0,0.0,87.0,0.0,0.0,5.0,5.0
2020-04-04,202014,NC,37,-21694.0,-4635.0,554.0,-6958.0,-23047.0,5832.0,1.371023041775958,0.012360359232718963,0.011554722605494026,,1467.0,19779.0,21246.0,0.0,0.0,20.0,0.0,227.5,0.0,0.0,34.0,29.0
2020-04-11,202015,NC,37,-16428.0,-2644.0,1715.0,-7329.0,-26111.0,5929.0,0.9054372750980298,0.011155615358137496,0.0097521563650584,,1910.0,19710.0,21620.0,0.0,0.0,56.0,0.0,248.25,0.0,0.0,89.0,55.0
2020-04-18,202016,NC,37,-14358.0,-4163.0,-629.0,-7406.0,-24920.0,5769.0,0.4024309569711885,0.010342022092186374,0.008323679802846623,,1828.0,13990.0,15818.0,0.0,0.0,84.0,0.0,263.875,0.0,0.0,187.0,98.0
2020-04-25,202017,NC,37,-12539.0,-3122.0,-829.0,-6968.0,-22917.0,5778.0,0.40351997678808205,0.008683543511593703,0.00795475507087044,,2483.0,26571.0,29054.0,0.0,0.0,125.0,0.0,324.0625,0.0,0.0,305.0,118.0
2020-05-02,202018,NC,37,-8672.0,337.0,2824.0,-5308.0,-21811.0,4821.0,0.4341795582886,0.0050693118878492975,0.0063573109814135725,,2886.0,31324.0,34210.0,0.0,0.0,131.0,0.0,339.96875,0.0,0.0,431.0,126.0
2020-05-09,202019,NC,37,-6555.0,2983.0,4084.0,-4299.0,-20106.0,4807.0,0.0,0.0010482836311293301,0.0010226593570379769,,2851.0,44036.0,46887.0,0.0,0.0,124.0,0.0,343.015625,,,551.0,120.0
2020-05-16,202020,NC,37,,,,,,,,,,,3622.0,48602.0,52224.0,0.0,0.0,108.0,54690.0,309.4921875,,,676.0,125.0
2020-03-07,202010,ND,38,1070.0,482.0,203.0,234.0,331.0,-34.0,4.8715545382343555,0.002503363895234221,0.001706645810121819,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670.0,86.0,0.0,0.0
2020-03-14,202011,ND,38,575.0,1016.0,50.0,166.0,177.0,17.0,3.943695273594029,0.0020809212379134467,0.0016778696810276768,,1.0,54.0,55.0,0.0,0.0,0.0,0.0,0.0,578.0,9.0,0.0,0.0
2020-03-21,202012,ND,38,-2506.0,1284.0,-514.0,-732.0,-2085.0,460.0,4.458164168428037,0.002143505335294301,0.0014727475300489196,,27.0,1087.0,1114.0,0.0,0.0,0.0,0.0,3.0,539.0,0.0,0.0,0.0
2020-03-28,202013,ND,38,-4707.0,-491.0,77.0,-1350.0,-3413.0,660.0,2.6380889001290875,0.001830584848390024,0.0010610275291635,,55.0,1668.0,1723.0,0.0,0.0,1.0,31.0,13.0,419.0,0.0,1.0,1.0
2020-04-04,202014,ND,38,-4845.0,-902.0,-505.0,-1838.0,-4131.0,728.0,1.403250933324511,0.001830584848390024,0.0007629363457267447,,103.0,3212.0,3315.0,0.0,0.0,2.0,262.0,14.0,447.0,0.0,3.0,2.0
2020-04-11,202015,ND,38,-2414.0,-475.0,-402.0,-1974.0,-4790.0,692.0,0.6159672082580063,0.001439434239759677,0.000647831829350176,,107.0,3766.0,3873.0,0.0,0.0,4.0,642.0,6.0,498.0,0.0,7.0,4.0
2020-04-18,202016,ND,38,-2121.0,-806.0,-466.0,-1980.0,-4595.0,719.0,0.08325957757434307,0.0013299120693431798,0.0005430572054689404,,235.0,2648.0,2883.0,0.0,0.0,2.0,1046.0,11.0,482.0,0.0,9.0,2.0
2020-04-25,202017,ND,38,-1672.0,-456.0,-37.0,-1666.0,-4103.0,679.0,0.016677928706997344,0.0009544074850580467,0.0004618937644341801,,275.0,6112.0,6387.0,0.0,0.0,7.0,1685.0,23.0,552.0,18.0,16.0,7.0
2020-05-02,202018,ND,38,-1237.0,-215.0,70.0,-1415.0,-3866.0,571.0,0.05260723082695396,0.0004224426573207747,0.00031284817271580255,,350.0,11847.0,12197.0,0.0,0.0,8.0,2972.0,20.0,591.0,76.0,24.0,8.0
2020-05-09,202019,ND,38,-842.0,-8.0,-169.0,-1318.0,-3449.0,585.0,0.0,0.00010952217041649716,2.2135483918570927e-06,,311.0,12075.0,12386.0,0.0,0.0,11.0,4275.0,20.0,,,35.0,11.0
2020-05-16,202020,ND,38,,,,,,,,,,,384.0,9170.0,9554.0,0.0,0.0,7.0,6673.0,20.0,,,42.0,7.0
2020-03-07,202010,OH,39,7954.0,4176.0,5063.0,2569.0,1762.0,-313.0,6.110141778451532,0.05161623431486058,0.040399471699783814,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,9810.0,0.0,0.0,0.0
2020-03-14,202011,OH,39,5663.0,10413.0,6744.0,2049.0,259.0,178.0,5.508919057599933,0.05055230465938605,0.04022386352736315,0.3,13.0,41.0,54.0,0.0,0.0,0.0,0.0,0.0,9852.0,0.0,0.0,0.0
2020-03-21,202012,OH,39,-13684.0,9655.0,3446.0,-1354.0,-11839.0,4297.0,5.571556928378394,0.04842444534843696,0.030150004796021517,1.3,234.0,90.0,324.0,0.0,0.0,3.0,0.0,58.0,9511.0,0.0,3.0,3.0
2020-03-28,202013,OH,39,-24159.0,-6594.0,5407.0,-5598.0,-22774.0,6988.0,3.200312349850849,0.0429483368276121,0.021393207357834856,3.3,1159.0,18872.0,20031.0,0.0,0.0,22.0,0.0,286.0,9455.0,0.0,25.0,22.0
2020-04-04,202014,OH,39,-21473.0,-4940.0,7160.0,-6392.0,-24794.0,7052.0,1.5834325289703726,0.044387771067371774,0.01953751595599466,4.2,2333.0,19120.0,21453.0,0.0,0.0,77.0,0.0,662.0,9539.0,0.0,102.0,77.0
2020-04-11,202015,OH,39,-17501.0,-3298.0,6622.0,-7163.0,-26315.0,6934.0,0.5373818731555448,0.04268235441374346,0.0169594699289451,3.1,2511.0,16089.0,18600.0,0.0,0.0,145.0,0.0,853.0,10003.0,155.0,247.0,145.0
2020-04-18,202016,OH,39,-16602.0,-6484.0,2967.0,-7877.0,-24975.0,7221.0,0.19216352007228416,0.03886472447351128,0.015731688420928366,3.6,3972.0,14598.0,18570.0,0.0,0.0,204.0,0.0,660.0,9899.0,332.0,451.0,204.0
2020-04-25,202017,OH,39,-12285.0,-3453.0,7784.0,-6208.0,-23389.0,6507.0,0.2772295922548293,0.035438245141909436,0.01524101852740004,3.9,5365.0,27577.0,32942.0,0.0,0.0,260.0,0.0,596.0,10585.0,1583.0,711.0,260.0
2020-05-02,202018,OH,39,-9500.0,-746.0,6828.0,-4738.0,-22402.0,5689.0,0.3293052744474061,0.02655130331382795,0.011271388411336321,4.5,3748.0,30088.0,33836.0,267.0,424.0,310.0,0.0,597.0,10670.0,3611.0,1022.0,311.0
2020-05-09,202019,OH,39,-7885.0,1904.0,7514.0,-3560.0,-20232.0,5601.0,0.0,0.00685295866320368,0.0019021759180691954,1.0,4362.0,46489.0,50851.0,1861.0,2793.0,310.0,0.0,588.0,,,1331.0,309.0
2020-05-16,202020,OH,39,,,,,,,,,,,3777.0,46255.0,50032.0,1788.0,2622.0,279.0,0.0,570.0,,,1610.0,279.0
2020-03-07,202010,OK,40,6990.0,5160.0,1699.0,1961.0,1102.0,-340.0,6.319285577802815,0.00927809243671183,0.013107895727113754,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3169.0,0.0,0.0,0.0
2020-03-14,202011,OK,40,4690.0,5765.0,268.0,2238.0,-112.0,-61.0,4.591578759149533,0.009262446412366615,0.012057935939909541,,3.0,36.0,39.0,0.0,0.0,0.0,0.0,0.0,3121.0,0.0,0.0,0.0
2020-03-21,202012,OK,40,-3278.0,6239.0,-944.0,443.0,-8539.0,1512.0,3.7367453574869436,0.009027756047188407,0.008630625179850806,,49.0,524.0,573.0,0.0,0.0,1.0,0.0,10.0,3200.0,0.0,1.0,1.0
2020-03-28,202013,OK,40,-9504.0,465.0,210.0,-2173.0,-12490.0,2225.0,2.015241464778214,0.007431861563976593,0.006526278508658664,,324.0,620.0,944.0,0.0,0.0,14.0,0.0,116.0,3261.0,105.0,15.0,14.0
2020-04-04,202014,OK,40,-11230.0,-1092.0,-1286.0,-3622.0,-14870.0,2423.0,0.9948481561393592,0.007572675783083519,0.005326535280272119,,782.0,182.0,964.0,0.0,551.0,27.0,383.0,190.0,2917.0,0.0,42.0,27.0
2020-04-11,202015,OK,40,-7082.0,-304.0,36.0,-3655.0,-16280.0,2301.0,0.5302269801434828,0.006227117689395124,0.004463989256911805,,709.0,19428.0,20137.0,0.0,833.0,52.0,4161.0,130.0,3168.0,128.0,94.0,52.0
2020-04-18,202016,OK,40,-5415.0,-1437.0,-1236.0,-3660.0,-15342.0,2411.0,0.5710374587924868,0.005382232374753575,0.004100967320647242,,702.0,12176.0,12878.0,0.0,1050.0,45.0,7991.0,95.0,2939.0,21.0,136.0,42.0
2020-04-25,202017,OK,40,-3554.0,-134.0,503.0,-2546.0,-14404.0,2243.0,0.3999612149286593,0.0047407453765998045,0.003712120653144346,,623.0,16925.0,17548.0,0.0,1044.0,55.0,12588.0,96.0,2602.0,0.0,194.0,58.0
2020-05-02,202018,OK,40,-1242.0,1742.0,1020.0,-1227.0,-13167.0,1785.0,0.031040878161628743,0.003129204869042776,0.0029764847375838392,,658.0,9913.0,10571.0,0.0,876.0,44.0,16307.0,106.0,1398.0,0.0,238.0,44.0
2020-05-09,202019,OK,40,-59.0,2246.0,1223.0,-812.0,-11734.0,1763.0,0.0,0.0010013455580936883,0.0005061647322713222,,639.0,31575.0,32214.0,0.0,685.0,32.0,20259.0,79.0,,,270.0,32.0
2020-05-16,202020,OK,40,,,,,,,,,,,747.0,26783.0,27530.0,0.0,635.0,18.0,24833.0,56.0,,,288.0,18.0
2020-03-07,202010,OR,41,2608.0,1769.0,4269.0,652.0,409.0,-118.0,4.702404164797252,0.005929843226836061,0.00832589335123848,0.1,4.0,48.0,52.0,0.0,0.0,0.0,0.0,0.0,3142.0,126.0,0.0,0.0
2020-03-14,202011,OR,41,1445.0,2253.0,4546.0,112.0,-126.0,101.0,5.0802153145013795,0.005867259129455205,0.008265389695194386,0.5,23.0,260.0,283.0,0.0,0.0,0.0,0.0,0.0,2950.0,0.0,0.0,0.0
2020-03-21,202012,OR,41,-3849.0,2181.0,7729.0,-1217.0,-5089.0,1132.0,4.332555082158577,0.0055386926182057145,0.007138693563739126,1.6,84.0,1666.0,1750.0,0.0,0.0,3.0,0.0,0.0,3050.0,46.0,4.0,4.0
2020-03-28,202013,OR,41,-9149.0,-2787.0,190.0,-3524.0,-8482.0,1908.0,2.691662664322075,0.005257064179991864,0.005300710549033786,3.8,365.0,7690.0,8055.0,62.0,0.0,10.0,0.0,117.0,3007.0,51.0,13.0,9.0
2020-04-04,202014,OR,41,-8958.0,-2805.0,-1229.0,-3812.0,-9025.0,1987.0,1.3559446321117865,0.005084957912194511,0.004678703450921943,4.2,520.0,6842.0,7362.0,270.0,0.0,13.0,0.0,122.0,2983.0,59.0,22.0,9.0
2020-04-11,202015,OR,41,-6174.0,-1653.0,3179.0,-3731.0,-9097.0,1851.0,0.7265240766039954,0.0044278248896955285,0.0039032236643080096,2.8,372.0,9318.0,9690.0,361.0,251.0,22.0,0.0,99.0,2934.0,47.0,48.0,26.0
2020-04-18,202016,OR,41,-5349.0,-1727.0,3478.0,-4115.0,-8768.0,1791.0,0.6521088381259375,0.0033795412585661978,0.0030731430173615982,3.0,473.0,9886.0,10359.0,310.0,592.0,24.0,0.0,111.0,2695.0,0.0,72.0,24.0
2020-04-25,202017,OR,41,-4930.0,-1478.0,2448.0,-3745.0,-8503.0,1789.0,0.6783259198511312,0.003301311136840129,0.002969106242944315,2.6,409.0,9385.0,9794.0,236.0,475.0,15.0,0.0,87.0,2616.0,10.0,87.0,15.0
2020-05-02,202018,OR,41,-3999.0,-542.0,3111.0,-2794.0,-8172.0,1515.0,0.2509538152247202,0.0020026911161873766,0.0021080359185119053,1.4,382.0,12377.0,12759.0,190.0,433.0,22.0,0.0,59.0,1732.0,0.0,109.0,22.0
2020-05-09,202019,OR,41,-3326.0,937.0,6033.0,-2032.0,-7588.0,1472.0,0.0,0.0007979472416059077,0.0002331604306089472,0.9,525.0,13959.0,14484.0,143.0,307.0,18.0,7080.0,67.0,,,127.0,18.0
2020-05-16,202020,OR,41,,,,,,,,,,,452.0,17127.0,17579.0,139.0,294.0,10.0,8999.0,37.0,,,137.0,10.0
2020-03-07,202010,PA,42,4980.0,2387.0,4411.0,990.0,1154.0,-176.0,5.600980076145666,0.03445254560816096,0.030248138774727183,,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,8319.0,0.0,0.0,0.0
2020-03-14,202011,PA,42,4279.0,5959.0,9576.0,306.0,-89.0,155.0,5.337236809039489,0.033169571611853424,0.029178994901460205,,43.0,205.0,248.0,0.0,0.0,0.0,0.0,0.0,8961.0,0.0,0.0,0.0
2020-03-21,202012,PA,42,-10161.0,3833.0,4877.0,-5565.0,-10614.0,3869.0,5.074797118435169,0.0307757298870357,0.02514812327988844,,324.0,3561.0,3885.0,0.0,0.0,2.0,0.0,0.0,9744.0,0.0,2.0,2.0
2020-03-28,202013,PA,42,-19826.0,-7651.0,314.0,-9745.0,-18478.0,6056.0,3.146735391007643,0.03041587132709578,0.02101321488389939,,2380.0,21488.0,23868.0,0.0,0.0,32.0,0.0,0.0,11517.0,875.0,34.0,32.0
2020-04-04,202014,PA,42,-19229.0,-7445.0,825.0,-10250.0,-19365.0,6086.0,1.9005083682421364,0.0352817848984573,0.02132975230393496,,7266.0,34759.0,42025.0,0.0,0.0,102.0,0.0,0.0,12250.0,1594.0,136.0,102.0
2020-04-11,202015,PA,42,-16028.0,-5514.0,3918.0,-10638.0,-20667.0,6142.0,1.0525955885738496,0.04094564571142472,0.018749492728493536,,11638.0,38485.0,50123.0,3526.0,0.0,358.0,0.0,2115.0,13771.0,3243.0,503.0,367.0
2020-04-18,202016,PA,42,-15974.0,-7189.0,191.0,-10507.0,-19757.0,6210.0,0.5883321203381137,0.038989892668272984,0.018120107135742167,,9414.0,24398.0,33812.0,4657.0,0.0,342.0,0.0,1555.5,14467.0,4103.0,1042.0,539.0
2020-04-25,202017,PA,42,-13690.0,-5509.0,3726.0,-9507.0,-18459.0,5956.0,0.5033744113575437,0.034749820070720035,0.017882519608349506,,8980.0,29990.0,38970.0,4672.0,0.0,701.0,0.0,1970.25,8628.0,102.0,1793.0,751.0
2020-05-02,202018,PA,42,-11726.0,-3537.0,3116.0,-8607.0,-17694.0,5321.0,0.4494738313662948,0.0234533904934756,0.013616274007776931,,8256.0,34185.0,42441.0,4196.0,0.0,881.0,0.0,1687.875,9914.0,623.0,2695.0,902.0
2020-05-09,202019,PA,42,-9748.0,-885.0,4430.0,-7488.0,-16096.0,5161.0,0.0,0.0059454892511812745,0.0019840772085679085,,7011.0,34720.0,41731.0,3803.0,0.0,1270.0,0.0,1441.0625,,,3779.0,1084.0
2020-05-16,202020,PA,42,,,,,,,,,,,6295.0,44434.0,50729.0,3274.0,0.0,715.0,0.0,1152.46875,,,4480.0,701.0
2020-03-07,202010,RI,44,353.0,-40.0,906.0,-10.0,126.0,-19.0,4.887134303509218,0.0035203554776731226,0.004098753772255385,,1.0,30.0,31.0,0.0,0.0,0.0,0.0,0.0,1006.0,134.0,0.0,0.0
2020-03-14,202011,RI,44,289.0,359.0,1956.0,-242.0,-22.0,46.0,5.803151553970977,0.00306662077166192,0.003783692051147725,,18.0,168.0,186.0,0.0,0.0,0.0,0.0,0.0,779.0,0.0,0.0,0.0
2020-03-21,202012,RI,44,-1087.0,176.0,1150.0,-1074.0,-1161.0,505.0,4.993331317322808,0.0027849923334480704,0.003172752694995168,,46.0,664.0,710.0,0.0,0.0,0.0,0.0,0.0,846.0,0.0,0.0,0.0
2020-03-28,202013,RI,44,-1724.0,-694.0,1282.0,-1496.0,-1735.0,594.0,2.9814203150589536,0.0030509747473167065,0.0028038279630189854,,173.0,1679.0,1852.0,18.0,27.0,0.0,0.0,0.0,723.0,0.0,2.0,2.0
2020-04-04,202014,RI,44,-1982.0,-918.0,-92.0,-1745.0,-1939.0,648.0,2.04118011692276,0.003942798134993898,0.003214810114440452,,567.0,3043.0,3610.0,42.0,100.0,17.0,175.0,0.0,825.0,9.0,17.0,15.0
2020-04-11,202015,RI,44,-1699.0,-658.0,541.0,-1754.0,-2036.0,650.0,1.3798915120178614,0.004130550427136464,0.00367891742726649,,1543.0,10274.0,11817.0,162.0,295.0,39.0,245.0,0.0,770.0,6.0,56.0,39.0
2020-04-18,202016,RI,44,-1700.0,-1016.0,119.0,-1971.0,-2016.0,653.0,0.6278190286942361,0.004130550427136464,0.003076094415217408,,2130.0,12477.0,14607.0,225.0,392.0,94.0,1068.0,578.0,793.0,32.0,137.0,81.0
2020-04-25,202017,RI,44,-1450.0,-783.0,574.0,-1799.0,-1913.0,626.0,0.7065913996731469,0.004193134524517321,0.003253916136029928,,2650.0,15427.0,18077.0,314.0,492.0,65.0,2270.0,-2.0,414.0,0.0,215.0,78.0
2020-05-02,202018,RI,44,-1352.0,-676.0,491.0,-1789.0,-1876.0,590.0,0.4825172314873891,0.002425133773508151,0.002800138715699224,,2160.0,16877.0,19037.0,378.0,564.0,81.0,3219.0,401.0,115.0,0.0,296.0,81.0
2020-05-09,202019,RI,44,-1059.0,-301.0,1570.0,-1499.0,-1758.0,540.0,0.0,0.00020339831648778043,0.0006190557002560338,,1700.0,16187.0,17887.0,406.0,572.0,122.0,4668.0,241.0,,,418.0,122.0
2020-05-16,202020,RI,44,,,,,,,,,,,1445.0,19220.0,20665.0,332.0,477.0,71.0,6168.0,185.0,,,489.0,71.0
2020-03-07,202010,SC,45,3533.0,1676.0,1713.0,1967.0,573.0,-50.0,4.610562101038826,0.013220890571705729,0.0190040507935571,,2.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,4538.0,450.0,0.0,0.0
2020-03-14,202011,SC,45,3323.0,3889.0,5146.0,2146.0,331.0,-173.0,5.358451288071251,0.013080076352598802,0.018131174877701453,,11.0,102.0,113.0,0.0,0.0,0.0,0.0,0.0,4424.0,368.0,0.0,0.0
2020-03-21,202012,SC,45,-3438.0,5385.0,2806.0,-50.0,-4415.0,1344.0,5.51112586860536,0.012360359232718963,0.013282766050070465,,139.0,1145.0,1284.0,0.0,0.0,1.0,0.0,0.0,4303.0,247.0,3.0,3.0
2020-03-28,202013,SC,45,-9561.0,-898.0,-377.0,-3936.0,-8729.0,2301.0,3.133321920763524,0.01246988140313546,0.009359620450235744,,387.0,1153.0,1540.0,0.0,0.0,12.0,0.0,102.0,4124.0,84.0,15.0,12.0
2020-04-04,202014,SC,45,-8828.0,-188.0,-1545.0,-5158.0,-10513.0,2437.0,1.605037748781615,0.011671934161529555,0.007616820016380259,,1378.0,13989.0,15367.0,0.0,0.0,27.0,0.0,139.0,4158.0,174.0,40.0,25.0
2020-04-11,202015,SC,45,-7778.0,-921.0,-2201.0,-6364.0,-12351.0,2629.0,1.0820991272846003,0.011030447163375784,0.006455444960119237,,1290.0,10489.0,11779.0,0.0,0.0,40.0,0.0,255.0,4479.0,543.0,80.0,40.0
2020-04-18,202016,SC,45,-6241.0,-2072.0,-2664.0,-5793.0,-11645.0,2473.0,0.5965385881597637,0.009669243045342177,0.005521327538755544,,1039.0,7701.0,8740.0,0.0,0.0,39.0,2633.0,280.0,4216.0,304.0,119.0,39.0
2020-04-25,202017,SC,45,-5466.0,-1272.0,-2313.0,-4800.0,-10741.0,2531.0,0.4255563206679754,0.008042056513439933,0.005391466033099928,,1007.0,9174.0,10181.0,0.0,0.0,47.0,20411.0,168.0,4031.0,265.0,166.0,47.0
2020-05-02,202018,SC,45,-3335.0,539.0,580.0,-3184.0,-9910.0,2000.0,0.3919662359364172,0.004615577181838095,0.004344457643751522,,1236.0,11366.0,12602.0,0.0,0.0,101.0,23980.0,166.0,3426.0,0.0,267.0,101.0
2020-05-09,202019,SC,45,-2227.0,1712.0,1873.0,-2277.0,-9090.0,1934.0,0.0,0.0015176643614857464,0.0009178847331567414,,1042.0,18305.0,19347.0,0.0,0.0,63.0,26434.0,142.0,,,330.0,63.0
2020-05-16,202020,SC,45,,,,,,,,,,,876.0,27777.0,28653.0,0.0,0.0,50.0,36940.0,169.0,,,380.0,50.0
