date,epiweek,region,fips,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,apple_mobility,dex,dex_a,dex_income_1,dex_income_1_a,dex_income_2,dex_income_2_a,dex_income_3,dex_income_3_a,dex_income_4,dex_income_4_a,dex_education_1,dex_education_1_a,dex_education_2,dex_education_2_a,dex_education_3,dex_education_3_a,dex_education_4,dex_education_4_a,dex_race_asian,dex_race_asian_a,dex_race_black,dex_race_black_a,dex_race_hispanic,dex_race_hispanic_a,dex_race_white,dex_race_white_a,kinsa_cases,covidnet,positiveIncrease,negativeIncrease,totalTestResultsIncrease,onVentilatorCurrently,inIcuCurrently,deathIncrease,recovered,hospitalizedIncrease,Observed Number,Excess Higher Estimate,death_jhu_cumulative,death_jhu_incidence,fb_survey_cli,google_survey_cli,fb_survey_wili,Number of Facilities Reporting,CLI Percent of Total Visits
10/10/20,202041,IL,17,-856,775,8187,-1428,-11042,1433,919.94,534.413,399.5217,573.8404,241.9789,554.2049,270.3349,575.7838,297.8322,602.462,332.6994,535.4215,237.8088,541.0925,266.7989,603.9727,314.3722,610.8702,330.3235,616.1082,322.2163,573.1518,233.56,583.9366,274.62,577.2274,302.2781,,,16634,392538,409172,1101,2715,198,0,1317.627299,,,9221,198,5.0718098,0,5.8927888,726,2.6
10/17/20,202042,IL,17,-450,-15,3194,-746,-5675,809,754.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,23929,429242,453171,1088,2781,231,0,1414.18635,,,9452,231,4.7847278,0,5.2969253,,
1/4/20,202001,IN,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1469,86,0,0,0,0,0,725,2.5
1/11/20,202002,IN,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1386,0,0,0,0,0,0,725,1.8
1/18/20,202003,IN,18,0,0,0,0,0,0,647.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1389,0,0,0,0,0,0,727,1.7
1/25/20,202004,IN,18,0,0,0,0,0,0,729.53,741.124,699.1638,703.0308,669.2344,664.5563,634.3386,771.6332,741.6869,1101.7962,1071.8894,610.4535,580.6979,680.973,652.0481,849.2108,817.7447,1230.0095,1192.1014,1167.2635,1122.174,779.8566,742.5648,774.4778,741.1509,783.8352,752.1299,0,,0,0,0,0,0,0,0,0,1421,13,0,0,0,0,0,735,1.9
2/1/20,202005,IN,18,0,0,0,0,0,0,725.71,860.2629,812.0994,846.7354,816.7004,791.1367,758.2556,898.7269,863.5268,1179.1664,1137.7471,739.1116,710.2798,809.3957,777.4687,980.1991,943.0104,1330.4026,1282.5083,1306.9234,1258.0768,904.3548,872.8281,903.989,872.8823,906.6698,871.4165,0,,0,0,0,0,0,0,0,0,1378,0,0,0,0,0,0,735,2.2
2/8/20,202006,IN,18,0,0,0,0,0,0,723.37,855.4775,829.6711,860.0608,842.6437,792.627,774.8613,882.8112,864.6187,1161.6108,1142.3388,746.1302,729.0708,813.892,797.1248,965.722,947.5509,1306.86,1282.5277,1291.4289,1270.1118,907.5966,890.4022,909.0206,891.3162,901.4476,882.8419,0,,0,0,0,0,0,0,0,0,1362,0,0,0,0,0,0,735,2.1
2/15/20,202007,IN,18,819,344,285,240,-37,-26,774.87,904.3797,862.9342,895.5073,850.826,846.5041,813.0593,949.4617,918.1065,1267.688,1234.6554,788.3144,750.4392,862.6458,830.435,1034.7198,1001.2675,1416.349,1376.6928,1369.0225,1329.1764,945.5652,895.9056,955.324,911.5669,967.2118,932.523,0,,0,0,0,0,0,0,0,0,1429,48,0,0,0,0,0,735,1.9
2/22/20,202008,IN,18,3703,1225,1235,1188,299,97,810.23,928.2355,868.98,897.8996,825.2502,849.6149,803.3973,974.967,933.4146,1346.1236,1306.3638,782.5017,725.5127,873.8828,828.45,1064.2578,1018.5358,1501.0351,1452.1657,1444.8655,1383.9231,971.7773,886.8398,998.6376,925.336,988.5383,940.8626,6.34872645,,0,0,0,0,0,0,0,0,1407,30,0,0,0,0,0,736,1.8
2/29/20,202009,IN,18,4484,2273,955,1523,738,191,800.46,984.007,933.0716,984.2343,906.0241,923.3749,878.6126,1025.8399,988.585,1364.647,1336.4394,868.7505,809.8876,939.5953,894.9989,1116.8561,1075.0566,1511.6751,1473.9936,1497.9385,1440.4249,1049.8097,957.0607,1065.2143,990.9594,1045.9101,1002.0063,5.681040318,,0,0,3,0,0,0,0,0,1447,86,0,0,0,0,0,737,1.7
3/7/20,202010,IN,18,9549,5617,2712,2375,1976,-366,841.96,983.6368,924.0499,987.6641,893.7006,921.296,868.5954,1031.8839,986.7172,1351.102,1312.6378,877.1879,807.634,937.9486,884.2663,1124.2089,1072.9387,1483.9582,1431.5604,1476.9598,1409.8806,1064.0651,952.8452,1065.3827,979.4926,1044.8592,991.1324,5.499443717,,1,0,23,0,0,0,0,0,1369,9,0,0,0,0,0,734,1.8
3/14/20,202011,IN,18,5761,10335,2167,2066,624,148,749.79,668.2709,596.772,685.1332,591.1347,639.2288,575.0765,715.228,651.2457,906.1542,840.6424,602.4218,529.7444,654.5612,588.2498,781.1516,710.5658,996.0565,913.0746,1006.424,910.9139,705.1228,599.993,725.596,637.2899,722.42,653.2,5.535405583,,14,74,648,0,0,0,0,0,1399,43,0,0,0,0,0,734,2.8
3/21/20,202012,IN,18,-11655,11845,975,-543,-10873,3040,540.06,566.1256,506.3369,590.4353,505.4593,578.5167,525.2114,609.6793,560.5029,633.9404,587.2281,552.25,489.0914,589.571,534.1361,642.76,586.2865,638.6508,574.3043,654.1434,569.1363,596.4847,507.6689,598.0682,525.1511,599.3383,543.9146,5.414431451,,111,633,5820,0,0,4,0,1,1321,0,4,4,0,0,0,735,5.4
3/28/20,202013,IN,18,-23751,-5271,756,-4944,-22616,4479,415.56,366.3774,325.7924,397.5058,333.07,375.7856,336.2626,381.1254,346.8588,373.5091,341.1591,370.1129,321.5322,383.2159,342.5152,399.8003,360.1946,368.5768,328.2216,397.306,340.9773,394.5543,326.2769,392.7957,338.0923,379.0351,339.6083,2.423161842,,1106,6468,12644,0,0,27,0,0,1464.666667,122.6666667,31,27,0,0,0,734,6.3
4/4/20,202014,IN,18,-22538,-5490,2291,-5653,-25518,4637,434.24,355.213,312.0274,390.8172,320.6233,361.9762,319.6097,365.8391,331.3276,358.0679,326.2562,359.7161,307.7909,367.4828,325.2108,388.6599,347.4554,351.5856,310.9109,385.8235,326.2066,388.7535,314.4179,383.9124,324.9489,364.9531,324.1016,1.178041534,,2721,8672,16322,0,0,85,0,0,1526.333333,199.3333333,116,85,0,0,0,734,6.4
4/11/20,202015,IN,18,-14149,-2694,3345,-6153,-27030,4440,473.57,364.4754,318.1424,397.0865,318.3906,373.2037,324.9213,379.2222,340.8077,379.0208,342.908,367.636,309.1734,378.959,331.1871,403.8123,357.1493,369.9606,324.4839,397.4369,332.7241,396.0001,312.9579,394.1342,328.7031,378.082,331.8127,0.930160415,,3482,15933,18295,3022,5336,214,0,0,1547.666667,234.6666667,330,214,6.026516,9.653348471,5.9971935,731,5.9
4/18/20,202016,IN,18,-12605,-4113,569,-6221,-25436,4767,498.45,291.7939,216.3788,333.253,225.8098,310.4835,228.1343,308.8443,235.6183,298.4968,233.7663,310.7495,220.0249,313.1059,231.2603,326.0964,245.3186,291.776,222.766,321.3141,231.8713,315.5473,211.053,316.7709,223.9521,311.4018,232.2345,0.533067779,,3206,14452,23738,3016,5015,215,0,0,1415,141.3333333,545,215,5.0279746,66.70214162,5.0562034,730,5.2
4/25/20,202017,IN,18,-9495,-2202,2627,-5067,-24124,4414,578.68,451.2595,372.0553,489.8743,360.0542,469.695,378.1774,474.563,395.8679,463.0571,389.9739,461.2152,356.2816,475.8349,384.5276,500.4488,410.3354,449.7305,369.0702,487.5608,380.6834,472.4094,343.0791,475.3591,365.0214,473.4113,384.692,0.953672324,,3754,19147,26929,2379,4498,240,0,0,1497,223,786,241,5.0127953,65.23375597,5.1946594,732,4.8
5/2/20,202018,IN,18,-7123,-306,3267,-3452,-22836,3868,633.49,526.5654,432.409,572.9521,410.3384,544.9463,428.5258,548.7454,447.4226,532.6998,439.8072,538.6208,405.2497,553.7985,437.4913,574.0583,460.7097,519.9082,417.4296,563.6585,431.2949,551.9939,391.9999,553.1284,416.5565,548.2312,435.088,0.547867206,,4900,19467,37420,1907,3836,444,0,0,1431.333333,178.3333333,1229,443,3.9192532,59.2562767,4.2278066,731,4.6
5/9/20,202019,IN,18,-5283,1360,3312,-2465,-20472,3835,708.08,686.8336,573.5701,728.5571,518.9669,708.5167,555.9879,727.0027,591.8969,731.7614,607.8743,692.0037,517.3236,717.823,565.3191,766.4881,616.5712,712.2663,575.669,748.7614,575.8862,698.4416,494.7024,709.8339,534.7094,724.3569,574.2187,0.27418901,,4437,27108,43342,1704,3391,261,0,4389,1494.333333,250.3333333,1490,261,4.4359928,56.07204458,5.3738874,733,4
5/16/20,202020,IN,18,-4083,1214,2870,-2235,-17901,3672,561.78,696.8649,593.7314,742.7675,523.0879,724.1206,565.6503,740.4208,602.7204,736.358,613.359,701.0782,519.2467,733.0984,575.6778,777.5266,625.3794,729.8321,590.2474,767.432,589.6441,707.7206,496.0785,718.8728,538.7709,737.6158,583.1759,0.163890353,,3548,32124,51970,1476,3273,251,0,0,1488,256,1741,251,3.6874702,37.79932445,3.9089719,731,3.5
5/23/20,202021,IN,18,-2507,2752,3796,-808,-16720,3339,881.29,830.3897,708.6207,873.0266,601.7976,855.6966,656.107,891.3935,713.3502,918.8044,758.0115,822.8475,596.7764,870.6676,671.4763,942.7758,746.5009,904.0692,723.3401,936.782,711.8227,851.4594,584.2511,866.257,639.6856,883.891,687.0497,0.225748105,,3621,39954,51893,1341,2947,202,0,896,1408.333333,190.3333333,1964,223,3.3561149,0,3.7318837,734,2.9
5/30/20,202022,IN,18,-473,4019,3885,-603,-18852,2792,944.6,867.5538,738.1453,908.6249,612.7874,889.9324,669.0049,931.984,732.8071,979.3247,796.5941,855.6003,606.6116,904.6732,684.4083,990.834,771.8294,961.7845,759.5116,991.735,740.0832,901.8491,606.5432,916.5862,665.8157,923.5937,704.8471,0.178149322,,3310,38152,43889,1187,2761,182,0,0,1331.333333,116.3333333,2125,161,2.8161544,0,3.3235149,734,2.2
6/6/20,202023,IN,18,1124,5035,4274,1013,-13043,2379,1001.01,918.2133,756.3343,950.9512,615.3092,939.0799,673.8039,993.0003,745.1012,1064.6714,830.0294,893.3958,605.5196,949.7173,685.1531,1057.7312,789.1023,1061.7653,803.7075,1077.274,768.0782,947.3785,615.2211,960.8694,670.3878,982.8397,716.4061,0.026618469,,2786,38349,49223,993,2538,167,24729,806,1346.666667,139.6666667,2292,167,4.5574827,0,5.3739003,731,1.7
6/13/20,202024,IN,18,1117,4347,4177,1512,-12724,2152,1058.85,959.2698,801.7992,992.7214,633.8177,976.9073,695.3354,1043.5637,779.3483,1145.5625,888.2894,926.5872,621.7228,993.8413,713.2826,1114.8658,825.0277,1143.4769,859.6796,1151.0826,814.6032,1013.5673,647.5092,1016.4339,704.4607,1031.6924,746.84,0.018303885,,2546,40561,62224,841,2271,121,3512,258,1351.333333,147.3333333,2413,121,4.0507807,0,5.2645017,729,1.4
6/20/20,202025,IN,18,2390,5082,4367,2768,-12608,1723,1137.21,1018.7823,846.964,1047.6314,650.2178,1034.658,719.2925,1116.2458,817.7694,1241.9874,948.937,976.2614,637.5661,1057.1935,742.1826,1189.4734,863.5153,1243.5873,920.6598,1234.9237,859.0282,1079.4335,669.6219,1080.3042,731.9237,1101.1069,780.5323,0.026035322,,2518,58647,77330,789,1883,123,2869,406,1316.666667,114.6666667,2536,123,3.7123913,0,4.9590496,727,1.3
6/27/20,202026,IN,18,1396,3375,5210,2828,-12662,1911,1135.37,956.8883,805.3412,987.2703,602.5155,978.3289,673.3305,1041.5371,755.2066,1176.9418,893.9574,919.4475,591.9835,988.9411,687.1994,1120.7443,805.1231,1180.5927,868.1564,1171.6722,806.4447,1022.3683,622.9264,1021.0796,685.5364,1036.0165,726.7839,0.175536097,,2514,58701,72283,698,1883,80,2615,227,1356.333333,156.3333333,2616,80,3.303638,0,4.2858247,732,1.4
7/4/20,202027,IN,18,2575,6063,4439,2859,-18358,1879,1136.9,921.9406,734.206,943.6043,543.997,945.398,610.2777,1017.0716,689.8181,1132.0746,809.6348,888.8507,537.5056,958.8515,624.0776,1081.7237,730.126,1136.0916,787.9456,1126.0238,735.9643,978.9949,567.5289,988.94,627.566,1001.8253,658.9809,0.387514265,,2857,46414,63900,628,1691,71,2351,234,1317,122,2687,71,3.6340471,0,4.159277,731,1.7
7/11/20,202028,IN,18,1601,3492,4021,3158,-14259,1955,1202.05,918.0327,776.0892,941.4337,553.6666,928.2534,620.3168,1007.3886,711.3829,1162.7691,872.1538,872.7633,543.207,942.135,635.4416,1081.1417,758.574,1175.9088,851.1986,1153.8833,780.3876,990.9936,583.2394,987.7053,642.3544,997.7113,681.8754,0.118916058,,3647,42211,71093,586,1557,69,2365,242,1324.666667,128.6666667,2756,69,3.6194779,0,4.1664397,732,1.9
7/18/20,202029,IN,18,1601,3656,4416,2670,-13183,1801,1202.19,916.8943,755.7419,934.2601,528.479,928.872,597.3929,1007.5081,684.4523,1156.5121,833.6968,868.3114,519.9967,950.4125,616.894,1076.8159,726.4382,1163.1443,809.7843,1138.6447,740.5078,975.4947,551.9428,978.5989,612.6175,997.3065,655.6133,0.414284645,,4575,51734,91963,541,1837,64,2281,403,1357.666667,164.6666667,2820,64,4.0989398,0,4.6026615,729,2.2
7/25/20,202030,IN,18,184,2918,4432,2662,-12871,1915,1177.1,900.4496,745.1764,908.7333,503.9198,914.2349,574.6843,999.9781,662.2894,1164.9112,823.4888,841.1346,493.1322,935.8395,592.5559,1073.6442,707.6068,1173.3158,801.6178,1139.8221,729.7101,967.2254,535.9501,963.4483,589.315,986.6939,634.1024,0.433954018,,5866,69953,96416,550,2007,75,2813,319,1286.333333,98.33333333,2895,75,3.3290717,0,3.8965783,731,2.1
8/1/20,202031,IN,18,271,2423,4072,2438,-13150,1944,1156.08,937.7264,778.8606,949.0263,513.4268,962.9735,592.3796,1048.6754,682.1855,1214.1346,841.7733,891.8742,511.0463,981.0495,608.7937,1118.2743,722.8602,1224.2495,820.5027,1189.4183,746.532,987.2139,535.2305,994.1701,595.1853,1037.4493,653.3228,0.706214567,,5602,62730,95973,497,2059,76,3420,601,1324,132,2971,76,4.3401808,0,5.1332563,726,2.1
8/8/20,202032,IN,18,1666,3151,3881,2580,-12330,1586,1172.62,950.5102,782.9441,966.5758,507.808,964.5124,580.6139,1043.9889,670.0003,1228.3468,849.1566,898.9218,500.6744,978.36,595.5247,1120.8496,715.3421,1245.0254,833.083,1219.0159,754.5816,1003.4748,530.6001,1020.5445,599.0488,1041.1314,645.1174,0.362092554,,6165,63695,110619,577,2195,65,7113,573,1297,109,3036,65,4.9634478,0,5.5864499,734,2.1
8/15/20,202033,IN,18,1199,2434,4031,2417,-12235,1527,1168.43,923.1463,765.0747,946.6397,488.1996,937.3273,555.7648,1013.8158,640.2098,1196.0411,814.7521,869.3022,477.4557,949.3511,567.8084,1097.1192,689.622,1218.4677,802.5603,1195.9707,733.0208,984.2332,508.2022,996.1373,574.7797,1012.934,618.2173,,,6389,62760,125704,584,2063,92,5420,518,1323,135,3128,92,4.8571288,0,5.8252361,734,2
8/22/20,202034,IN,18,-346,564,1553,597,-5574,1317,1198.5,885.985,721.7797,918.6389,461.3281,892.8202,512.9784,971.061,592.9977,1189.4064,792.8433,826.1141,439.8079,913.3565,529.3855,1046.7705,637.9179,1248.5659,808.5244,1270.9022,770.48,943.252,472.6552,971.1461,544.6179,980.6399,581.3648,,,5641,66390,144379,604,1771,90,4643,360,1314.333333,120.3333333,3218,90,5.4229932,0,6.0969233,735,1.8
8/29/20,202035,IN,18,-927,9,1128,-172,-4870,1459,1127.94,792.056,643.1422,830.2035,409.5133,801.7261,457.3264,859.6325,524.1997,985.8259,651.126,759.7351,400.3238,817.5459,471.227,922.4047,559.2108,1018.1662,651.9747,1066.964,639.718,843.5711,411.0375,851.7801,469.7537,862.3464,508.4102,,,7117,79030,123619,507,1897,67,6052,620,1298.333333,96.33333333,3285,67,5.0608788,0,6.1543965,735,1.8
9/5/20,202036,IN,18,-520,252,1325,-108,-5037,1086,1130.32,830.0056,691.7954,880.0617,438.6024,851.6354,484.7367,922.3896,559.4736,1048.0962,693.0351,808.8727,425.9935,867.3904,498.3962,989.1704,599.3493,1071.6302,690.1324,1110.8244,671.5278,898.4691,445.6992,907.6493,504.562,917.6377,539.7513,,,6527,66758,124871,535,1743,77,5497,479,1207,15,3362,77,5.5587209,0,6.2914762,734,1.7
9/12/20,202037,IN,18,-434,109,2539,438,-8613,1045,1102.28,804.4451,670.262,853.6653,414.6649,830.805,463.4898,903.7534,538.1465,1042.0036,677.2887,784.8268,404.1685,849.764,479.0682,969.7434,576.4895,1061.4058,670.1012,1100.2475,650.9225,863.284,417.338,887.5218,482.063,900.488,519.476,0,,5600,72302,129371,474,1641,75,5409,392,1251.333333,43.33333333,3437,75,5.0615733,0,5.5250818,734,1.7
9/19/20,202038,IN,18,1272,1044,4877,1318,-9304,731,1115.38,795.0956,649.4963,842.6541,392.714,823.7963,441.7362,893.4193,511.4486,1023.3611,637.9028,776.6931,384.4239,838.008,454.406,959.4044,547.3943,1046.1527,632.9962,1074.2772,607.6109,859.8063,396.508,866.6382,449.5759,889.767,493.4904,0,,6198,79437,142544,504,1631,66,5171,381,1306.666667,93.66666667,3503,66,4.3126574,0,5.2235367,734,1.7
9/26/20,202039,IN,18,1287,1311,5301,1124,-9025,1053,1082.31,814.4828,639.0852,858.4474,380.9294,834.8427,428.4458,900.4691,496.7201,1034.9744,624.1244,792.2904,374.6031,843.0624,438.4956,969.9819,532.8995,1057.2293,617.9577,1081.2287,589.7157,889.477,391.4863,889.3785,441.8497,898.392,478.7705,0,,5790,51985,144516,559,1750,74,6046,430,1277,81.33333333,3577,74,4.6316031,0,4.7192851,737,2
10/3/20,202040,IN,18,665,1140,3893,1076,-8880,1214,1034.51,861.6468,674.9463,908.8404,394.9357,876.3679,445.1526,950.4553,520.5442,1085.0991,649.2056,834.2591,388.7874,894.3116,460.7317,1020.2669,554.8372,1103.0141,639.509,1139.7508,614.4328,934.2366,401.033,933.1633,456.1471,946.3308,499.6474,0,,7510,50575,153245,683,1972,92,4539,547,928,0,3669,92,4.3769632,0,6.2974217,732,2.2
10/10/20,202041,IN,18,275,988,5013,1143,-10049,1067,1038.58,608.6722,480.8055,638.1299,273.9392,623.6425,310.9521,678.9856,362.441,779.3217,453.7118,587.7697,269.6717,636.9123,320.9204,727.2523,387.0026,797.5334,449.7154,826.4494,436.5992,659.0199,279.7829,661.8911,318.7377,674.6069,348.2731,,,9352,56812,166109,747,2291,113,4339,688,,,3782,113,4.9629993,0,5.1144622,726,2.6
10/17/20,202042,IN,18,-394,92,1880,465,-4758,718,847.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,12566,58722,107187,902,2632,136,5135,848,,,3918,136,4.6279944,0,4.5621516,,
1/4/20,202001,IA,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,664,17,0,0,0,0,0,239,2.9
1/11/20,202002,IA,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,647,0,0,0,0,0,0,235,2.3
1/18/20,202003,IA,19,0,0,0,0,0,0,575.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,620,0,0,0,0,0,0,237,2.2
1/25/20,202004,IA,19,0,0,0,0,0,0,746.25,599.7405,570.7306,579.2154,554.6304,536.2485,518.7835,652.9389,632.9948,945.0505,927.1883,525.618,506.4473,519.0056,502.2883,685.775,666.2514,975.6527,948.7353,843.0715,815.6247,762.8706,728.9657,684.4064,662.1102,641.4909,621.7745,0,,0,0,0,0,0,0,0,0,640,0,0,0,0,0,0,242,2.2
2/1/20,202005,IA,19,0,0,0,0,0,0,795.38,746.9076,710.3348,719.6888,697.1451,670.4054,649.757,813.3578,788.7942,1187.4415,1164.2165,657.4725,637.6106,645.7466,626.3415,843.7366,820.8037,1239.2114,1205.0567,1054.093,1024.6393,943.3371,913.6164,845.2106,823.03,801.1311,777.8207,0,,0,0,0,0,0,0,0,0,615,0,0,0,0,0,0,245,2.4
2/8/20,202006,IA,19,0,0,0,0,0,0,786.94,755.9278,728.9048,723.8935,710.6265,679.6368,665.4736,828.8295,811.5336,1193.0028,1177.6872,671.6379,658.7389,656.3311,643.3076,861.4648,844.0696,1227.4067,1208.0421,1053.5873,1036.8761,972.0495,952.826,858.0296,843.3975,809.6875,793.9317,0,,0,0,0,0,0,0,0,0,637,0,0,0,0,0,0,243,2.6
2/15/20,202007,IA,19,443,607,203,4,100,-16,802.93,776.2076,742.5885,737.5886,712.7684,701.7204,678.3315,852.6399,827.217,1262.0921,1238.0186,675.9826,652.4759,673.8421,653.4827,899.5916,874.1741,1293.0007,1259.6091,1104.4264,1072.8601,980.6577,941.498,874.7687,847.0787,840.6241,815.7962,0,,0,0,0,0,0,0,0,0,600,0,0,0,0,0,0,245,2.8
2/22/20,202008,IA,19,566,2358,530,-163,-150,41,846.82,846.0246,805.7693,783.4502,750.7079,775.3611,745.8229,954.8124,925.6534,1348.7871,1322.3122,725.6049,694.7995,761.9884,737.4299,991.5043,961.3749,1380.4362,1341.4794,1177.07,1135.8914,1038.5633,980.2549,950.3211,912.7425,923.7668,894.2656,9.707957456,,0,0,0,0,0,0,0,0,643,13,0,0,0,0,0,245,2.7
2/29/20,202009,IA,19,3075,3612,1418,57,1814,-138,855.56,874.2696,837.8791,844.0763,809.8224,813.5919,783.5937,956.9577,929.0772,1378.8018,1356.767,786.1429,753.2707,775.0081,750.9728,1007.0034,978.435,1418.4183,1382.1354,1244.1036,1202.5331,1119.9617,1056.9315,1022.9405,981.2839,946.0984,917.6555,7.620456574,,0,0,0,0,0,0,0,0,642,11,0,0,0,0,0,248,2.5
3/7/20,202010,IA,19,5356,5513,1880,449,2006,-225,887.1,879.0507,837.26,855.3927,811.8886,814.3873,779.829,968.8646,933.2562,1366.8435,1333.1659,781.7019,741.4013,789.0968,759.4389,1022.7451,985.6088,1395.7272,1351.0774,1227.5261,1176.6214,1127.7416,1051.1762,1024.9624,973.7563,950.8731,915.3433,6.33866334,0,0,0,0,0,0,0,0,0,624,0,0,0,0,0,0,250,2.4
3/14/20,202011,IA,19,3437,7971,1321,489,971,-40,817.08,612.6807,558.841,587.621,534.5633,563.0847,520.6609,692.556,638.6419,993.526,909.1392,538.4714,492.7887,555.7334,516.1997,724.1815,666.5414,1009.7535,915.2763,854.8255,776.5026,783.4439,693.0006,690.8774,628.9023,674.3379,621.3124,5.024830926,0,17,68,85,0,0,0,0,0,636,24,0,0,0,0,0,251,3.1
3/21/20,202012,IA,19,-13603,9050,416,-946,-10144,1355,571.49,484.6318,432.1487,500.036,440.8687,451.6452,415.4293,527.178,474.7209,719.6805,617.9243,468.7235,426.0027,439.0489,406.4347,564.5981,502.9866,715.134,598.7285,650.5831,557.1482,628.7655,540.5063,563.229,504.0818,519.1049,466.3967,4.550426188,0.8,51,966,1017,0,0,0,0,0,597,0,0,0,0,0,0,252,4.7
3/28/20,202013,IA,19,-22433,-2377,957,-2320,-16255,1971,482.38,332.8656,305.5772,363.7689,320.0811,316.0076,291.0782,358.1603,330.0446,436.9799,400.8506,344.2207,310.622,305.6952,283.9679,383.415,349.2774,430.4652,387.669,427.6295,377.5658,446.421,386.3109,391.9342,353.7977,350.8876,321.4857,2.712175498,0,230,3326,3556,0,0,3,15,61,593.6666667,0,3,3,0,0,0,255,4.3
4/4/20,202014,IA,19,-20342,-688,1961,-2344,-18337,1961,506.29,353.5672,321.1446,385.124,334.2233,333.5564,303.252,375.9693,345.0157,456.9303,419.5427,361.8423,322.325,320.9075,295.5258,403.6232,364.854,454.3731,408.9813,447.2808,389.9644,473.5726,404.701,417.2284,372.3144,368.9762,335.6133,0.970222617,0.8,488,5079,5567,0,0,11,173,92,602.3333333,4,14,11,0,0,0,254,3.4
4/11/20,202015,IA,19,-7091,-209,2234,-2740,-20302,1991,532.65,344.6629,307.4232,372.5932,314.3586,324.9663,289.2162,368.7328,332.8037,455.8159,413.8615,353.1614,307.2069,312.3459,281.7139,396.7357,352.2852,449.3373,399.2857,433.6379,368.6901,461.3154,382.7112,404.5114,351.6095,362.4462,323.7428,0.307167767,8.4,724,6168,6892,60,110,20,397,40,588.6666667,1.333333333,34,20,6.2775972,7.644233003,6.5398964,252,2.7
4/18/20,202016,IA,19,-5898,-801,590,-2851,-19437,2138,535.47,284.0154,221.6708,317.6852,232.3307,276.7958,214.3799,309.4915,245.2186,367.9129,295.8497,303.5635,228.7366,267.3668,210.3742,332.2893,259.4112,359.0145,281.5689,351.8109,261.5345,385.0633,276.3182,339.8309,255.3763,304.3498,238.0978,0.13800901,19.1,1003,4812,5815,306,532,40,510,0,621,30,74,40,6.5422794,53.82814944,7.0756489,255,2.3
4/25/20,202017,IA,19,-4466,-145,3193,-1719,-18309,1908,643.27,414.0473,349.2842,443.2301,346.0913,395.9947,327.1892,443.3063,374.6754,538.2432,460.7137,424.5609,340.5482,381.6574,320.8104,477.0283,397.0076,525.9417,439.6035,507.3616,403.4416,539.4648,417.0461,482.9814,389.7037,436.4772,363.897,0.133736357,25.9,2579,8824,11403,404,672,38,628,0,571.3333333,0,112,38,5.3310846,58.35789198,5.4088795,253,2
5/2/20,202018,IA,19,-3493,485,3245,-1084,-17840,1629,716.38,473.4045,392.4074,512.2021,388.2193,452.2164,362.4469,502.3103,412.1021,603.5098,502.5949,485.5375,378.3941,439.1881,357.7465,539.7577,436.113,588.0143,478.3685,572.1453,442.9263,610.9989,460.2449,548.9503,430.7973,496.1605,401.4922,0.072208023,25.1,3549,8450,11999,518,770,63,1433,0,653.3333333,72.33333333,175,63,3.792033,60.83808068,3.8702506,254,1.9
5/9/20,202019,IA,19,-3070,1105,2819,-827,-16359,1744,762.11,578.2803,490.1845,608.0693,461.5294,549.3114,442.6772,621.6433,514.654,759.1894,640.0363,578.0563,450.9682,530.9281,435.5102,667.4921,544.8089,748.7484,615.4862,708.8959,552.1493,735.5887,555.7307,655.0152,518.5825,611.1344,498.2359,0.082421494,9.9,3030,22097,25127,705,1055,77,1855,0,674,95,252,77,3.7377516,64.57726374,3.9102414,255,1.7
5/16/20,202020,IA,19,-3294,976,2775,-885,-15488,1629,599.16,586.7903,503.37,616.8282,462.4158,550.5063,439.6129,629.2238,518.5795,782.3138,658.9685,581.3919,449.1564,533.76,434.5263,674.8333,547.759,773.7681,634.1372,729.1295,564.3541,747.9847,559.785,668.8336,526.3299,618.9304,501.3486,0.296098834,11.4,2657,22167,24824,677,977,94,1916,0,642.3333333,75.33333333,346,94,4.9114478,43.62016499,5.5837303,254,1.6
